,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
31813642,Craig_Huey,31813642,2,0,47.68992855577953,-1
31815548,Alison Lundergan Grimes,31815548,20,0,3124.9666075490713,Q4727130
31835448,Bo-taoshi,31835448,1,3,0.0,Q887301
31858887,Social conservatism in the United States,31858887,9,0,3314.330935388122,Q7551013
31871877,Tommy Brown (record producer),31871877,1,5,0.0,Q7819261
31883778,Mass shooting,31883778,12,18,138685.94630033083,Q21480300
31905103,Trevor Rosenthal,31905103,1,7,0.0,Q2353943
31971577,List of Victoria Cross recipients (A–F),31971577,8,12,2315.453963714336,Q6603537
31979089,Daniel Royer,31979089,5,21,1.6734487734487733,Q689179
31988744,Christina of the Isles,31988744,23,3,25879.147344238696,Q5110892
31989368,Justin Tipuric,31989368,13,24,813.9102710053157,Q914227
31991869,John Giuca,31991869,1,26,0.0,Q6235433
32051960,Toxic workplace,32051960,2,11,0.0,Q7830393
32092683,Luke Weller,32092683,4,14,6891.966556328132,Q6702443
32095601,Dennis Bermudez,32095601,1,15,0.0,Q5258197
32109193,Tonga Meteorological Service,32109193,4,3,0.0,Q7820964
32180866,Twin films,32180866,5,14,21583.960140998937,Q7858343
32216998,Tennis Masters Series records and statistics,32216998,5,13,31185.0,Q7700317
32226790,Battle of Haifa (1918),32226790,7,12,4.4833333333333325,Q4871176
32251325,Tervel Pulev,32251325,2,13,0.0,Q240659
32296987,Blake Countess,32296987,1,11,0.0,Q4924355
32323046,Tia & Tamera,32323046,4,18,3.377777777777777,Q7800001
32328237,Petr Vondráček,32328237,1,13,0.0,Q7178594
32360727,Professional wrestling (disambiguation),32360727,1,15,0.0,Q7248104
32378053,Ronald Darby,32378053,7,11,4940.638239228637,Q7364789
32399720,Adisak Kraisorn,32399720,1,4,0.0,Q4683014
32443452,UFC 139,32443452,5,15,1189.0694695493496,Q4001882
32501689,The Return of Billy Jack,32501689,4,14,0.0,Q7760392
32505830,Kieron Freeman,32505830,1,4,0.0,Q1741060
32508954,Chris Löwe,32508954,1,4,0.0,Q335653
32561003,Pac-12 Network,32561003,14,11,215708.16503075665,Q7121837
32567501,History of women in engineering,32567501,3,12,3120.0,Q41612
32580207,Love On Top,32580207,4,5,67812.66972547545,Q1574201
32595100,List of Mississippi State Bulldogs head football coaches,32595100,4,11,4448.7345166812565,Q6590517
32597859,List of Arkansas Razorbacks head football coaches,32597859,4,11,581.9026965179938,Q6562217
32639051,Google effect,32639051,1,14,0.0,Q946651
32639655,Hannah Stone,32639655,1,5,0.0,Q10976448
32650899,Robbie Brady,32650899,5,4,6394.730571313676,Q45538
32693912,"Michael Smith (footballer, born 1988)",32693912,2,4,913.0505799842039,Q6834468
32714274,Aïssa Mandi,32714274,3,22,0.0,Q2876432
32720899,Trese,32720899,1,6,0.0,Q7838765
32755863,James Paxton (baseball),32755863,5,7,18293.97437771508,Q6141080
32769237,Martha Rogers (professor),32769237,1,14,0.0,Q6774537
32769825,Political positions of Kirsten Gillibrand,32769825,4,0,2820.974029790418,Q7225083
32807439,Jeffery Taylor,32807439,3,7,0.0,Q48845
32850821,Sara Sidner,32850821,3,14,3660.008123405701,Q3813258
32854086,1978 Agoura-Malibu firestorm,32854086,24,18,13499.673006048159,Q4578037
32878560,List of Argentine football champions,32878560,1,22,0.0,Q6562135
32895786,Kadambur Raju,32895786,1,5,0.0,Q16734903
32947291,Josh Satin,32947291,3,14,12481.000000000004,Q3019412
32963865,Joanna Cotten,32963865,1,19,0.0,Q6205799
32973630,Byron Bell,32973630,2,11,643.0422115019073,Q5004308
32994450,Milan Rodić,32994450,12,4,1504.710007845949,Q4018332
33012217,Shannon Richardson,33012217,1,10,0.0,Q7488883
33044505,Edward Pulaski Tunnel and Placer Creek Escape Route,33044505,3,18,14813.973609057202,Q5344918
33081999,Miguel Berchelt,33081999,2,13,6240.999999999999,Q6844455
33131536,Kentucky–Tennessee rivalry,33131536,6,11,10855.300667697422,Q6392465
33162380,Filip Stojković,33162380,13,4,4902.807467319058,Q5448519
33177726,Javier Patiño,33177726,9,23,0.0,Q6165672
33212837,Franco Armani,33212837,15,22,35910.11022848291,Q5484508
33218927,Allen Loughry,33218927,1,26,0.0,Q4731759
33234016,2012 Los Angeles Dodgers season,33234016,6,7,13120.41527022925,Q3468310
33340674,Tarun Bharat Sangh,33340674,2,23,0.0,Q7686925
33341980,Jeff Yurek,33341980,5,10,0.0,Q6175309
33345434,Shakil Afridi,33345434,3,0,12479.000000000002,Q3077910
33370383,Ellen Terry as Lady Macbeth,33370383,1,3,0.0,Q16201273
33385352,Pooled Finance Development Fund Scheme,33385352,4,23,2079.666666667088,Q7228636
33388421,11-11-11 (film),33388421,1,14,0.0,Q169227
33389460,List of justices of the North Carolina Supreme Court,33389460,11,26,1292.9987129996707,Q6575522
33419580,Rodrigo Mora,33419580,4,22,784.603536259436,Q965316
33434311,Bank Transfer Day,33434311,2,0,3969.766305606516,Q46901
33441710,"Pedro (footballer, born 1987)",33441710,4,4,40833.8800057178,Q179773
33456970,Mike Zunino,33456970,5,7,37425.0,Q4845493
33469509,District Attorney of Philadelphia,33469509,4,0,0.6666666666666666,Q5283280
33478835,Dwayne Allen,33478835,15,11,2869.978580324532,Q3041875
33497199,United States Senate chamber,33497199,25,0,4798.833740548167,Q7891361
33508060,Paulo Gazzaniga,33508060,1,22,0.0,Q93578
33528599,James Ward-Prowse,33528599,3,4,0.0,Q2643777
33529246,DeObia Oparei,33529246,2,6,0.0,Q2686633
33545659,George Kruis,33545659,17,24,1066.500748459803,Q5541430
33548990,Mellanox Technologies,33548990,1,14,0.0,Q6813052
33648808,Harry Bunn,33648808,2,4,52997.265585753885,Q5667604
33691085,MTV Europe Music Award for Best Worldwide Act,33691085,5,19,0.0,Q38617
33712369,Wilmer Flores,33712369,1,14,0.0,Q6481065
33779784,Tony Macaroni,33779784,1,3,0.0,Q7822843
33786278,Mayor of the District of Columbia,33786278,17,0,204.278702346402,Q5190572
33804021,Primo and Epico,33804021,7,15,103.03346723699195,Q5979950
33815383,Mary Burke,33815383,2,0,0.0,Q14917590
33852841,Papé Diakité,33852841,2,21,0.0,Q7133561
33853669,Karl J. Friston,33853669,3,14,13674.645718444735,Q6371926
33962749,Hossein Vafaei,33962749,4,21,0.0,Q1630532
33973505,Estavana Polman,33973505,1,4,0.0,Q5400699
33982832,Bryan Cristante,33982832,3,22,0.0,Q4241246
34005646,Sky Sports F1,34005646,25,16,337049.2673111928,Q7537514
34008130,Ben Foakes,34008130,4,23,12481.0,Q4885647
34010963,Michelle Fields,34010963,2,18,31185.0,Q6837023
34011067,Thomas J. Barrack Jr.,34011067,1,18,0.0,Q7791016
34015287,Willie Fritz,34015287,3,11,6241.0,Q8021517
34025771,List of fictional shared universes in film and television,34025771,6,6,4731.895898938749,Q6619792
34025790,List of fictional universes in literature,34025790,3,6,0.0,Q6619794
34130135,Drew Smyly,34130135,1,7,0.0,Q3039417
34135892,Paul Sadler,34135892,2,0,0.0,Q7153402
34164121,Dakota Cochrane,34164121,2,15,62320.0,Q5209995
34190685,Carole Barrowman,34190685,2,14,1082.5501269791093,Q5044658
34232660,Norio Suzuki (explorer),34232660,1,14,0.0,Q7051321
34283363,Josef Martínez,34283363,5,21,18116.918357628172,Q2072675
34294767,Smart Blonde,34294767,7,14,894.9209439484808,Q3962954
34297446,Leonardo Jara,34297446,1,22,0.0,Q6526012
34308518,"John Egan (footballer, born 1992)",34308518,6,4,287.94612256245466,Q150332
34308555,Abdoulay Diaby,34308555,5,4,4195.564188673204,Q2821368
34311022,How to Draw Comics the Marvel Way,34311022,62,6,854.1090282189082,Q16996029
34314734,Ryan Allen (American football),34314734,14,11,5485.473677685199,Q7383827
34322704,Bo Levi Mitchell,34322704,5,11,40740.18778824359,Q4931121
34332850,Key & Peele,34332850,2,35,31185.0,Q6398006
34340515,Mark Davis (American football),34340515,7,11,9522.861015254595,Q6767288
34341916,747 Wing House,34341916,2,18,433.3386653122988,Q4643333
34370772,Fly-Away Baby,34370772,5,14,0.44999999999999996,Q5463069
34390861,James Fawcett (barrister),34390861,9,9,42100.41654674624,Q16012597
34397045,Geoffrey Kamworor,34397045,8,13,8.224603174603175,Q1503019
34408878,Next to Me (Emeli Sandé song),34408878,1,16,0.0,Q2061188
34428080,List of justices of the Oklahoma Supreme Court,34428080,5,0,1155.0427794520338,Q21067600
34428303,List of justices of the South Dakota Supreme Court,34428303,15,26,475.69163627883677,Q24061403
34434172,Exo (band),34434172,9,5,56105.00000000001,Q494717
34438832,Raheem Mostert,34438832,8,11,745.5287771153758,Q7283359
34495117,Mitt Romney dog incident,34495117,3,0,76.243929856261,Q6883416
34504555,Miriam Adelson,34504555,2,11,0.0,Q55950925
34531560,List of justices of the Vermont Supreme Court,34531560,14,26,367.3866082131204,Q16203677
34565196,77th Brigade (United Kingdom),34565196,4,12,4175.01075582303,Q4643592
34629204,Richard W. Stanek,34629204,1,0,0.0,Q7323451
34633759,The Gulch (Atlanta),34633759,1,0,0.0,Q7738497
34635017,Chris Stewart (politician),34635017,132,2,184.6189277999357,Q4068880
34652363,Peter Horne,34652363,6,24,0.0,Q7174734
34683171,Stan Wright (track coach),34683171,1,14,0.0,Q7597983
34683290,K Missile family,34683290,3,31,0.0,Q14401834
34738006,Difa-e-Pakistan Council,34738006,3,16,159.74953004869383,Q1224328
34739426,Naja nigricincta,34739426,1,8,0.0,Q3335274
34762268,Don Mescall,34762268,1,5,0.0,Q5293140
34767222,Mark E. Walker,34767222,3,33,6241.000000000002,Q6767470
34776112,Carli de Murga,34776112,10,23,0.225,Q5041282
34810813,Kyoji Horiguchi,34810813,4,15,0.0,Q6451952
34822538,List of Georgia Bulldogs head football coaches,34822538,5,11,4416.856118048594,Q6571737
34824114,Shared earning/shared parenting marriage,34824114,1,14,0.0,Q7489532
34824173,Kailashnath Mahadev Statue,34824173,3,23,12480.0,Q6347940
34832586,2012 Summer Olympics medal table,34832586,2,4,6240.999999999999,Q164701
34875477,Henry Slade (rugby union),34875477,8,24,285.17629078988125,Q5728379
34913300,List of United States Senate elections,34913300,3,2,0.0,Q6601946
34915981,World War I memorials,34915981,37,12,212426.474045982,Q3238324
34945862,John Lineker,34945862,1,15,0.0,Q10307862
34946897,Chad Griffin,34946897,1,14,0.0,Q5066246
34957148,James Skoufis,34957148,5,0,95.26097351336625,Q6143268
34957508,"Jordan Roberts (footballer, born 1994)",34957508,1,4,0.0,Q6276951
34968011,List of Jessie J concert tours,34968011,1,15,0.0,Q3129043
34978588,"Percy Douglas, 10th Marquess of Queensberry",34978588,2,12,0.0,Q7167311
34978655,"Francis Douglas, 11th Marquess of Queensberry",34978655,4,12,2794.500694297453,Q5480753
34991505,Brad Wenstrup,34991505,137,2,1121.4511949106284,Q892413
35009287,Elections in Alabama,35009287,22,0,23471.793735203,Q5354603
35019767,Sandra Fluke,35019767,1,2,0.0,Q50044
35027518,Gareth Anscombe,35027518,7,24,17512.566892977164,Q5522780
35028792,Priscilla Lane,35028792,4,14,6265.592856236719,Q13575399
35063175,Wasteland 2,35063175,6,20,6333.916069018704,Q1633410
35072460,Jesse Eisinger,35072460,3,14,12481.0,Q6186300
35114951,Jim Banks,35114951,145,2,5421.102173519535,Q16146788
35139405,Sunday Brunch,35139405,5,10,31193.000000000007,Q7639349
35181726,Pokémon universe,35181726,10,6,1942.1691642402407,Q17562848
35213377,List of fictional universes in animation and comics,35213377,16,6,47577.111924929544,Q6619791
35230333,List of National League presidents,35230333,3,7,0.0,Q6591461
35270284,Jonathan Capehart,35270284,4,1,12480.0,Q6272709
35297616,C. J. Stander,35297616,12,24,5.192451404303012,Q5012275
35337705,Corey Dickerson,35337705,3,7,6856.7674128569715,Q13857788
35344977,Cabinet Secretary (United Kingdom),35344977,6,9,25726.92037165923,Q5015472
35346571,TJ Perenara,35346571,8,24,31487.52629329618,Q7670518
35413066,Andreas Cornelius,35413066,1,4,0.0,Q84077
35424118,Women in engineering,35424118,2,12,0.0,Q55186
35450670,Michael Hooper (rugby union),35450670,4,24,2079.3333333332625,Q6831232
35460057,Taijul Islam,35460057,1,23,0.0,Q7676007
35461981,Ted Yoho,35461981,161,2,5075.612906416728,Q3090476
35470774,GSAT-11,35470774,3,18,0.0,Q5514534
35474237,0x10c,35474237,1,20,0.0,Q128794
35478084,Susan Foster,35478084,1,14,0.0,Q7647841
35486929,D.O. (entertainer),35486929,7,5,0.0,Q15111667
35487051,Park Chanyeol,35487051,8,5,6241.000000000002,Q7137681
35488134,Xiumin,35488134,7,5,0.0,Q10834841
35512981,Fabian Schär,35512981,3,4,18909.45568905643,Q673691
35515608,Yesh Atid,35515608,8,14,3689.2318012840446,Q622716
35539042,Jules-André Peugeot,35539042,2,12,0.0,Q649050
35545035,Kickback (bribery),35545035,1,0,0.0,Q14743875
35586268,List of mergers and acquisitions by Advania,35586268,6,20,0.0,Q6628353
35624910,Lisandro Magallán,35624910,3,22,11.0436276770945,Q2913439
35644483,Luke Whitelock,35644483,4,24,24965.833333333332,Q1877063
35647209,Coty Sensabaugh,35647209,3,11,6987.683234506518,Q3695998
35647258,Joe Looney (offensive lineman),35647258,8,11,3294.1746071088396,Q3808667
35651390,Jonas Gray,35651390,4,11,400.6908250750261,Q6272093
35653823,Dane Coles,35653823,6,24,4959.339333554258,Q5215794
35658844,Ashes Remain,35658844,1,14,0.0,Q4804877
35677321,Willi Orban,35677321,3,4,12479.999999999998,Q2577379
35687432,Josh Cooper (wide receiver),35687432,1,14,0.0,Q6288777
35710074,Johnathan Hankins,35710074,2,11,0.0,Q6265981
35733768,Hetty Sarlene,35733768,1,10,0.0,Q5748118
35760455,Pete Aguilar,35760455,170,2,13551.032770109034,Q7171821
35762882,Christopher Seton,35762882,6,3,578.6023402293065,Q5113219
35769832,Susan Brooks,35769832,145,2,8126.59036174816,Q3225324
35789176,Claressa Shields,35789176,1,13,0.0,Q452598
35801453,IO Tillett Wright,35801453,1,14,0.0,Q5972933
35804598,Sean Johnson (soccer),35804598,9,21,192219.12339064482,Q2458826
35805966,Peter Alexander (journalist),35805966,6,1,13004.789071488642,Q7172485
35815542,Amy Kremer,35815542,1,0,0.0,Q4749272
35817122,Liam McHugh,35817122,6,11,23371.572256641604,Q6539711
35833710,Björn Werner,35833710,2,11,2309.7618147349785,Q99048
35876435,Locket Chatterjee,35876435,1,5,0.0,Q6665461
35882625,Alex Tan,35882625,1,9,0.0,Q4717874
35886865,Ace of Aces (1933 film),35886865,2,29,6240.999999999999,Q4673028
35890648,Félix Verdejo,35890648,1,15,0.0,Q2029354
35908245,Garrett McNamara,35908245,1,23,0.0,Q3890668
35941258,Donald Payne Jr.,35941258,148,2,252328.9788830465,Q1240224
35953231,Outline of books,35953231,6,14,5148.366863898554,Q7112569
35961579,List of justices of the Rhode Island Supreme Court,35961579,14,26,1296.067760618718,Q6642978
35979576,Brian Ownby,35979576,5,21,5197.666666667044,Q4964968
36000462,Lance McCullers Jr.,36000462,2,7,12480.0,Q6483473
36030218,Tom Garrett (Virginia politician),36030218,4,0,513.3598681005991,Q16213961
36041256,Summer of Arcade,36041256,5,20,0.0,Q7637504
36070973,Christopher Ryan (author),36070973,1,14,0.0,Q5113183
36094293,Terence Kongolo,36094293,9,4,0.125,Q218858
36190074,Julio Velázquez,36190074,3,22,37852.36288517063,Q901237
36283576,Chris Hagenow,36283576,28,0,43.05727618003011,Q5106750
36284123,SpaceGhostPurrp,36284123,2,5,12480.000000000002,Q2306265
36297225,Wimpie van der Walt,36297225,7,24,7349.839234595815,Q8023559
36320526,Michele Reagan,36320526,4,0,412.51562879806175,Q16735060
36321070,Greg Steube,36321070,168,2,10411.445205074415,Q5606295
36397570,Stephen Hillier,36397570,3,12,371.86872358764674,Q7609493
36404605,Josh Gordon,36404605,17,11,14696.465549328566,Q24204
36422466,List of current members of the Iowa Senate,36422466,11,0,1470.2733839908926,Q6615313
36422824,Alex Hirsch,36422824,3,6,719.6119995194067,Q4717190
36436616,Janice McGeachin,36436616,36,0,1106.168804390589,Q13562294
36462752,Scottish Fire and Rescue Service,36462752,8,3,16001.689256588672,Q7437729
36471858,Badger culling in the United Kingdom,36471858,2,9,12480.0,Q4840863
36496403,Pro Football Focus,36496403,14,11,93675.95110313495,Q7246726
36586510,Oleg Vernyayev,36586510,3,13,15596.500000000002,Q3350307
36588216,Sohrab Moradi,36588216,3,4,18716.999999999996,Q7554813
36613495,Kevin Mbabu,36613495,4,4,6568.58194849339,Q6396879
36626659,"John Brooks (soccer, born 1993)",36626659,3,21,10225.511865239396,Q821211
36628409,Brett Moffitt,36628409,6,7,235.9079532564383,Q4962298
36636255,Dan Kelly (fighter),36636255,1,15,0.0,Q2260678
36637586,Kiss (Carly Rae Jepsen album),36637586,2,5,0.0,Q2717837
36663045,Ruslan Nurudinov,36663045,3,4,56110.99999999999,Q7381034
36678364,Sahibi River,36678364,4,23,0.0,Q7399616
36691281,David Joyce (politician),36691281,141,2,6408.203763304453,Q976778
36693591,Electoral history of Paul Ryan,36693591,2,0,48.87753236806795,Q5356359
36702500,Ivan Cavaleiro,36702500,1,4,0.0,Q6096043
36705165,Julio Buffarini,36705165,8,22,30.5476956821731,Q6309137
36718132,Iron Man (comic book),36718132,21,6,239.40408448058994,Q56273856
36733622,Elizabeth Esty,36733622,6,0,2825.248017568569,Q3090454
36737443,List of people granted asylum,36737443,2,14,39.80286374079812,Q6632890
36778591,Juan Sartori,36778591,1,0,0.0,Q6300980
36781283,Filemon Vela Jr.,36781283,41,2,624.6750823731552,Q4069225
36797698,Rimsha Masih blasphemy case,36797698,1,16,0.0,Q88787
36811636,Siddharth Venugopal,36811636,1,18,0.0,Q7508121
36827089,Jahangir Hajiyev,36827089,2,12,6240.999999999998,Q16365877
36862206,Beverly Ramos,36862206,2,13,0.0,Q4899608
36883261,Siam in World War I,36883261,9,12,248.11257594120187,Q3482893
36887984,Deonte Thompson,36887984,5,11,29539.81607732989,Q3705652
36893859,Garrett Celek,36893859,11,11,5414.965248332027,Q3758417
36912134,Kacey Musgraves,36912134,12,19,28561.850528364037,Q2783855
36946524,Damian de Allende,36946524,8,24,18632.475747902437,Q5212361
36947227,Patrick Reichelt,36947227,11,23,1559.3083333333334,Q7147524
36947262,Tanya Wexler,36947262,1,5,0.0,Q3980944
36960725,Antonio Mateu Lahoz,36960725,2,4,7694.726166922116,Q3619862
36961918,Bears–Lions rivalry,36961918,4,11,6903.367146054943,Q4876790
36968499,Luan Garcia,36968499,3,22,168.70770749042094,Q3087907
36988585,Cecily Strong,36988585,1,14,0.0,Q5056524
37001970,Diane Todd,37001970,1,5,0.0,Q5271589
37064705,Gangnam Style in popular culture,37064705,2,9,12479.999999999998,Q5521159
37072819,Val Demings,37072819,159,2,1334.3606927389708,Q7909083
37096445,Rolf Hoppe,37096445,2,14,1194.6457184446624,Q69661
37102725,Kitty (rapper),37102725,2,6,6241.000000000001,Q6418505
37107872,Robert Sprague,37107872,10,0,870.9094672321052,Q7349966
37119757,List of United States official election results by state,37119757,13,0,2394.3395778954987,Q6602861
37200096,Pro-Life (politician),37200096,3,0,0.0,Q7246596
37235907,Zak Zodiac,37235907,4,15,0.0,Q8064985
37247055,Freya (cat),37247055,1,9,0.0,Q5503291
37247202,Kindle single,37247202,6,14,31189.0,Q6410615
37259388,Associated Humber Lines,37259388,4,3,37427.0,Q4809202
37357337,Ardie Savea,37357337,5,24,1.3333333333333335,Q4788055
37390774,Dinosaur Wars (film),37390774,3,8,0.0,Q5278657
37419501,Christopher Matthew,37419501,1,14,0.0,Q5112830
37440796,Tommy Seymour,37440796,16,24,9547.963153604001,Q7819846
37448067,1990–91 Red Star Belgrade season,37448067,11,4,4224.702060241229,Q3754000
37474737,Global Investors Summit,37474737,4,23,2079.666666667088,Q5570441
37474959,Kane Barrett,37474959,2,24,0.0,Q6361772
37487863,Stefan Johansen,37487863,5,4,16541.501088368208,Q3972254
37540259,Matt Proctor,37540259,1,24,0.0,Q6789206
37566527,Jacob Soboroff,37566527,5,1,12490.62838164251,Q6119288
37581671,Girl Who Got Away,37581671,6,20,0.0,Q890934
37582716,Jerry Weinstein,37582716,7,7,16542.591098264184,Q6184624
37597414,Cyrus Habib,37597414,35,0,2392.5776353165243,Q5201097
37618852,Ross Moriarty,37618852,10,24,155.93615874571282,Q7369534
37631682,Naoki Yoshida,37631682,6,5,12468.000000000002,Q6964576
37666324,Pierre Jackson,37666324,3,7,27722.531488441837,Q7192274
37675078,Paul Heroux,37675078,1,11,0.0,Q16215825
37704041,Jalaj Saxena,37704041,1,23,0.0,Q6125841
37754949,Patrick Omameh,37754949,1,11,0.0,Q7147432
37766998,Gerald Ford assassination attempt in Sacramento,37766998,2,0,0.0,Q5468024
37784602,Ørjan Nyland,37784602,2,4,0.0,Q869214
37788803,Andy McDonald (politician),37788803,1,12,0.0,Q4761018
37812502,"Christiana, Tennessee",37812502,2,0,0.0,Q5110414
37813015,Paul Petrino,37813015,1,11,0.0,Q7152932
37836929,Jimmy Gomez,37836929,159,2,1521.8869197268607,Q6200205
37844837,John Simon (linebacker),37844837,14,11,27456.202805784615,Q14917949
37857835,Hastert Rule,37857835,25,0,12562.654046250396,Q6738437
37886276,Michael Leitch,37886276,5,24,0.0,Q6832188
37898553,"Bruno Fernandes (footballer, born 1994)",37898553,6,4,47987.768809073226,Q4979316
37935166,Gustavo Gómez,37935166,4,22,13432.657731689489,Q1033783
37951580,Dave Aranda,37951580,4,11,31189.0,Q5228244
37981690,IWant,37981690,4,11,18719.0,Q5975697
37990902,Vincenzo Grifo,37990902,1,21,0.0,Q1756602
38003869,2013 LSU Tigers football team,38003869,13,11,43031.74854180927,Q4629511
38010921,List of World War I memorials and cemeteries in Flanders,38010921,16,12,11884.498413946909,Q6604413
38017115,List of people on United States banknotes,38017115,1,0,0.0,Q6632985
38023950,Eduardo Ferrer,38023950,1,2,0.0,Q5340607
38076811,Alison Kosik,38076811,5,1,12479.999999999996,Q4727111
38091594,Sharon Quirk-Silva,38091594,3,32,12480.0,Q16734822
38093296,Gloria (2013 film),38093296,1,14,0.0,Q5013909
38113569,2017–18 South Pacific cyclone season,38113569,1,3,0.0,Q30138483
38124418,Spencer Ware,38124418,5,11,12272.53784077558,Q7576221
38131286,2015 Copa Libertadores,38131286,12,22,192950.60463266593,Q14268504
38202464,Anita Bonds,38202464,5,0,0.0,Q4765504
38214881,Neo-Vedanta,38214881,5,23,6241.0,Q4317194
38230223,Sig Mejdal,38230223,1,7,0.0,Q7511888
38241938,The Coalition (company),38241938,8,20,4715.249230070191,Q4922077
38242059,Kateřina Siniaková,38242059,5,15,2.833333333333333,Q3720044
38245715,Nate Wolters,38245715,1,7,0.0,Q6968743
38250707,List of science fiction universes,38250707,2,6,0.0,Q6638008
38279798,Fly Jamaica Airways,38279798,2,23,130641.0,Q5463174
38281454,Ceres–Negros F.C.,38281454,11,23,4680.5,Q5064191
38320233,A. J. Klein,38320233,9,11,14033.696464210841,Q4647935
38330112,Jon Bostic,38330112,1,11,0.0,Q12110321
38334190,Bruges,38334190,10,14,182144.8670254196,Q12994
38391132,Alex Pritchard,38391132,8,4,0.0,Q4717654
38416556,Santita Jackson,38416556,2,18,12480.0,Q7420454
38419930,Jack Nowell,38419930,22,24,17290.445286852086,Q15731077
38423625,Caleb Sturgis,38423625,3,11,9247.387817616285,Q5019312
38434489,Bruno Zuculini,38434489,12,22,18.178782576502773,Q3645977
38471775,Winter storm naming in the United States,38471775,1,18,0.0,Q8026409
38507793,Washington state legislative districts,38507793,4,0,6243.265280522407,Q7972581
38613469,Kim Soo-mi,38613469,1,14,0.0,Q5242028
38619069,History of Red Star Belgrade,38619069,16,4,26535.85939115325,Q5866170
38632593,Himig Handog,38632593,1,25,0.0,Q5765328
38644513,Tin Jedvaj,38644513,2,4,6241.0,Q7807765
38670502,Jamie Maclachlan,38670502,1,3,0.0,Q6147154
38700691,Keiko Orrall,38700691,1,0,0.0,Q6383696
38735938,UFC 163,38735938,5,15,6.518398268398268,Q10386112
38794436,Wasantha Senanayake,38794436,7,33,12477.499999999996,Q7971337
38797348,Maximiliano Urruti,38797348,1,22,0.0,Q3853122
38804521,Same Trailer Different Park,38804521,6,19,2375.7982112334885,Q7409216
38822502,Southern Rhodesia in World War I,38822502,11,12,10313.669869905743,Q7570430
38825672,Arlissa,38825672,2,5,45087.90957232231,Q13400558
38828973,James Ashworth,38828973,2,12,0.0,Q16019285
38846696,Amazon Redshift,38846696,1,14,0.0,Q17012109
38862801,Terry Wahls,38862801,1,0,0.0,Q16186938
38866260,Sylvia Garcia,38866260,163,2,2817.186020655526,Q13562489
38892642,Chiney Ogwumike,38892642,1,7,0.0,Q13562617
38902311,Ngani Laumape,38902311,4,24,6419.906746031747,Q16235565
38919454,Jon Cooper (ice hockey),38919454,6,17,0.0,Q16196878
38952936,Russ Smith (basketball),38952936,3,7,7270.3243421508305,Q16204824
38998922,Louisiana State University traditions,38998922,8,11,4560.83943712188,Q16949222
39000648,Elliot Daly,39000648,11,24,277.4968970566564,Q16234481
39055511,Todd Heatherton,39055511,1,14,0.0,Q16225594
39057612,Canada in the Korean War,39057612,1,12,0.0,Q13033672
39060346,Handré Pollard,39060346,10,24,130013.29853725832,Q15736032
39073085,Siblings Day,39073085,3,23,180387.0,Q16270497
39100412,Pierre-Emile Højbjerg,39100412,4,4,18717.0,Q11059683
39145694,Marcel Keizer,39145694,2,4,87192.0,Q4218949
39175026,Aleksandar Pešić,39175026,9,4,6271.933725674308,Q16234906
39193609,INS Arighat,39193609,3,31,0.0,Q17056580
39202095,Madman Fulton,39202095,1,15,0.0,Q17158581
39239578,Vince Williams (American football),39239578,6,11,6241.0,Q14918317
39263793,Naval Air Station Point Mugu,39263793,4,18,14698.633835007633,Q1972210
39302446,Ross Spano,39302446,169,2,3093.6479189355887,Q16196710
39357342,Salinger (film),39357342,1,6,0.0,Q13534614
39371471,Walker Zimmerman,39371471,8,21,8544.960148463168,Q13569294
39376212,In a World Like This Tour,39376212,5,15,13873.019713786114,Q13217972
39378554,Brett Maher (American football),39378554,8,11,3746.283699242535,Q16731836
39392097,Atlantic Rim (film),39392097,1,6,0.0,Q13534622
39403556,Free energy principle,39403556,2,14,6241.0,Q17014702
39405037,2013 articles about the Department of Justice investigations of reporters,39405037,6,0,15803.109746864642,Q13466657
39481419,Zach Line,39481419,8,11,326.58816908278374,Q14847466
39483085,New York City FC stadium,39483085,1,21,0.0,Q16845912
39542053,Efforts to impeach Barack Obama,39542053,6,0,990.0321577318966,Q16847466
39556869,Elisa Leonida Zamfirescu,39556869,9,12,68700.39480673292,Q12727524
39596659,Emma Barnett,39596659,2,9,1.2985419191301546,Q15052578
39683719,Steve McMahon,39683719,2,4,17327.177655818046,Q706593
39705362,Aaron Nola,39705362,4,7,14645.404632478361,Q16235688
39720340,Defy Media,39720340,4,20,12482.75,Q16970691
39724940,Lisa Posthumus Lyons,39724940,2,0,233.72729398998925,Q13562378
39750431,Jean Porter,39750431,1,15,0.0,Q3807704
39786561,Choi Doo-ho,39786561,2,15,50163.261380045056,Q16233713
39789330,Catafalque party,39789330,1,12,0.0,Q16886693
39805284,Buddy Carter,39805284,154,2,912.6501661191426,Q16240994
39806576,Type 23 torpedo boat,39806576,1,28,0.0,Q471225
39830693,List of the deadliest firefighter disasters in the United States,39830693,2,18,33.02246898596586,Q14715671
39835636,1933 Griffith Park fire,39835636,24,18,5391.462426972752,Q16825522
39897911,Wil Trapp,39897911,7,21,27189.202518039547,Q15148032
39922363,Ryan Reynolds filmography,39922363,2,6,0.0,Q23807921
39953435,Earl Sweatshirt discography,39953435,3,5,12480.000000000002,Q17018763
39974737,Chris Holtmann,39974737,2,10,6241.0,Q16227417
39987063,Robert Covington,39987063,4,7,6235.552982180037,Q14324358
