,Cluster,Degree,Id,Label,Probability,Qid,Topic,clustering,modularity_class
14844,2.0,1.0,1602443.0,Ralph Peters,0.270853506565094,Q7287957,Geography.Regions.Americas.North_America,0.0,21.0
14845,2.0,1.0,1602443.0,Ralph Peters,0.14034625887870789,Q7287957,Culture.Literature,0.0,21.0
14846,2.0,1.0,1602443.0,Ralph Peters,0.13297423720359802,Q7287957,Culture.Media.Media*,0.0,21.0
14847,3.0,1.0,5233045.0,KSTAR,0.9755869507789612,Q843074,STEM.STEM*,0.0,15.0
14848,3.0,1.0,5233045.0,KSTAR,0.9626831412315369,Q843074,STEM.Technology,0.0,15.0
14849,3.0,1.0,5233045.0,KSTAR,0.6513648629188538,Q843074,STEM.Physics,0.0,15.0
14850,3.0,1.0,5233045.0,KSTAR,0.3415925204753876,Q843074,STEM.Space,0.0,15.0
14851,3.0,1.0,5233045.0,KSTAR,0.0,Q843074,Geography.Regions.Europe.Western_Europe,0.0,15.0
14852,2.0,4.0,170309.0,Lucius Quintus Cincinnatus Lamar,1.0000100135803223,Q1549250,Culture.Biography.Biography*,0.666667,3.0
14853,2.0,4.0,170309.0,Lucius Quintus Cincinnatus Lamar,0.9969346523284912,Q1549250,History_and_Society.Politics_and_government,0.666667,3.0
14854,2.0,4.0,170309.0,Lucius Quintus Cincinnatus Lamar,0.37308721446990967,Q1549250,Geography.Regions.Americas.North_America,0.666667,3.0
14855,2.0,4.0,170309.0,Lucius Quintus Cincinnatus Lamar,0.30736804008483887,Q1549250,History_and_Society.Military_and_warfare,0.666667,3.0
14856,3.0,1.0,521439.0,Agen,0.979677677154541,Q6625,Geography.Regions.Europe.Europe*,0.0,15.0
14857,3.0,1.0,521439.0,Agen,0.9770326614379883,Q6625,Geography.Regions.Europe.Western_Europe,0.0,15.0
14858,3.0,1.0,521439.0,Agen,0.523430347442627,Q6625,Geography.Geographical,0.0,15.0
14859,3.0,8.0,24009.0,Pope Benedict II,0.9987651705741882,Q163787,Culture.Philosophy_and_religion,0.785714,15.0
14860,3.0,8.0,24009.0,Pope Benedict II,0.994455099105835,Q163787,Culture.Biography.Biography*,0.785714,15.0
14861,3.0,8.0,24009.0,Pope Benedict II,0.8311530351638794,Q163787,History_and_Society.History,0.785714,15.0
14862,3.0,8.0,24009.0,Pope Benedict II,0.4209318628311157,Q163787,Geography.Regions.Europe.Europe*,0.785714,15.0
14863,3.0,8.0,24009.0,Pope Benedict II,0.014629947185516357,Q163787,Geography.Regions.Europe.Southern_Europe,0.785714,15.0
14864,0.0,4.0,5215063.0,Hue Jackson,0.9983615279197693,Q3787422,Culture.Biography.Biography*,0.0,19.0
14865,0.0,4.0,5215063.0,Hue Jackson,0.9886782765388489,Q3787422,Culture.Sports,0.0,19.0
14866,0.0,4.0,5215063.0,Hue Jackson,0.17818872833251953,Q3787422,Geography.Regions.Americas.North_America,0.0,19.0
14867,0.0,2.0,42754047.0,2014–15 NCAA football bowl games,0.9841036200523376,Q16971075,Culture.Sports,0.0,19.0
14868,1.0,6.0,58069253.0,Sofiane Diop,0.9921941161155701,Q56033749,Culture.Biography.Biography*,0.8,11.0
14869,1.0,6.0,58069253.0,Sofiane Diop,0.9450047016143799,Q56033749,Culture.Sports,0.8,11.0
14870,1.0,6.0,58069253.0,Sofiane Diop,0.4352950325012207,Q56033749,Geography.Regions.Europe.Western_Europe,0.8,11.0
14871,1.0,6.0,58069253.0,Sofiane Diop,0.4163126816749573,Q56033749,Geography.Regions.Europe.Europe*,0.8,11.0
14872,2.0,3.0,27264341.0,Nicola Blackwood,0.9942797422409058,Q263969,Culture.Biography.Biography*,0.333333,1.0
14873,2.0,3.0,27264341.0,Nicola Blackwood,0.9173126816749573,Q263969,History_and_Society.Politics_and_government,0.333333,1.0
14874,2.0,3.0,27264341.0,Nicola Blackwood,0.6224693655967712,Q263969,History_and_Society.Education,0.333333,1.0
14875,2.0,3.0,27264341.0,Nicola Blackwood,0.523430347442627,Q263969,Culture.Biography.Women,0.333333,1.0
14876,2.0,3.0,27264341.0,Nicola Blackwood,0.3981314172744751,Q263969,Geography.Regions.Europe.Europe*,0.333333,1.0
14877,2.0,3.0,27264341.0,Nicola Blackwood,0.36960725688934326,Q263969,Geography.Regions.Europe.Northern_Europe,0.333333,1.0
14878,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.994098961353302,Q710785,Culture.Biography.Biography*,0.0,2.0
14879,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.9939124584197998,Q710785,History_and_Society.Military_and_warfare,0.0,2.0
14880,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.6654205918312073,Q710785,STEM.STEM*,0.0,2.0
14881,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.6224693655967712,Q710785,STEM.Engineering,0.0,2.0
14882,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.523430347442627,Q710785,History_and_Society.Transportation,0.0,2.0
14883,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.0,Q710785,Geography.Regions.Europe.Europe*,0.0,2.0
14884,7.0,2.0,684671.0,Johnnie Johnson (RAF officer),0.0,Q710785,Geography.Regions.Europe.Northern_Europe,0.0,2.0
14885,3.0,31.0,233899.0,Mars Global Surveyor,1.0000100135803223,Q206300,STEM.Space,0.5720430000000001,17.0
14886,3.0,31.0,233899.0,Mars Global Surveyor,1.0000100135803223,Q206300,STEM.STEM*,0.5720430000000001,17.0
14887,3.0,31.0,233899.0,Mars Global Surveyor,0.9995517134666443,Q206300,History_and_Society.Transportation,0.5720430000000001,17.0
14888,3.0,31.0,233899.0,Mars Global Surveyor,0.9994572401046753,Q206300,STEM.Technology,0.5720430000000001,17.0
14889,2.0,2.0,17630155.0,Madison Bumgarner,0.9993003606796265,Q2988807,Culture.Biography.Biography*,0.0,21.0
14890,2.0,2.0,17630155.0,Madison Bumgarner,0.9974591135978699,Q2988807,Culture.Sports,0.0,21.0
14891,2.0,2.0,17630155.0,Madison Bumgarner,0.0,Q2988807,Geography.Regions.Americas.North_America,0.0,21.0
14892,8.0,1.0,12674667.0,Eric T. Olson,0.9986429810523987,Q348250,Culture.Biography.Biography*,0.0,16.0
14893,8.0,1.0,12674667.0,Eric T. Olson,0.9863731861114502,Q348250,History_and_Society.Military_and_warfare,0.0,16.0
14894,8.0,1.0,12674667.0,Eric T. Olson,0.014629947185516357,Q348250,Geography.Regions.Americas.North_America,0.0,16.0
14895,1.0,1.0,5027877.0,Antonio de Nigris,0.9980222582817078,Q519030,Culture.Biography.Biography*,0.0,11.0
14896,1.0,1.0,5027877.0,Antonio de Nigris,0.9466066956520081,Q519030,Culture.Sports,0.0,11.0
14897,1.0,1.0,5027877.0,Antonio de Nigris,0.0,Q519030,Geography.Regions.Americas.North_America,0.0,11.0
14898,2.0,13.0,52953579.0,Business projects of Donald Trump in Russia,0.29422497749328613,Q28529961,STEM.STEM*,0.358974,3.0
14899,2.0,13.0,52953579.0,Business projects of Donald Trump in Russia,0.0,Q28529961,Geography.Regions.Asia.Asia*,0.358974,3.0
14900,2.0,13.0,52953579.0,Business projects of Donald Trump in Russia,0.0,Q28529961,Geography.Regions.Americas.North_America,0.358974,3.0
14901,2.0,13.0,52953579.0,Business projects of Donald Trump in Russia,0.0,Q28529961,Geography.Regions.Europe.Europe*,0.358974,3.0
14902,5.0,1.0,57692313.0,Erika Henningsen,0.9960646033287048,Q55080775,Culture.Biography.Biography*,0.0,6.0
14903,5.0,1.0,57692313.0,Erika Henningsen,0.546748161315918,Q55080775,Culture.Biography.Women,0.0,6.0
14904,5.0,1.0,57692313.0,Erika Henningsen,0.16452647745609283,Q55080775,Culture.Media.Music,0.0,6.0
14905,5.0,1.0,57692313.0,Erika Henningsen,0.11280541121959686,Q55080775,Culture.Media.Media*,0.0,6.0
14906,5.0,1.0,57692313.0,Erika Henningsen,0.11280541121959686,Q55080775,Culture.Performing_arts,0.0,6.0
14907,5.0,1.0,57692313.0,Erika Henningsen,0.0,Q55080775,Geography.Regions.Americas.North_America,0.0,6.0
14908,3.0,24.0,10315349.0,Arseniy Yatsenyuk,0.9802908897399902,Q471730,Culture.Biography.Biography*,0.5217390000000001,15.0
14909,3.0,24.0,10315349.0,Arseniy Yatsenyuk,0.4163126816749573,Q471730,Geography.Regions.Europe.Eastern_Europe,0.5217390000000001,15.0
14910,3.0,24.0,10315349.0,Arseniy Yatsenyuk,0.3660457601547241,Q471730,Geography.Regions.Europe.Europe*,0.5217390000000001,15.0
14911,3.0,24.0,10315349.0,Arseniy Yatsenyuk,0.14415885508060455,Q471730,History_and_Society.Politics_and_government,0.5217390000000001,15.0
14912,7.0,12.0,226445.0,Noel Redding,0.9990094900131226,Q320639,Culture.Biography.Biography*,0.8636360000000001,23.0
14913,7.0,12.0,226445.0,Noel Redding,0.3415925204753876,Q320639,Culture.Media.Media*,0.8636360000000001,23.0
14914,7.0,12.0,226445.0,Noel Redding,0.3415925204753876,Q320639,Culture.Media.Music,0.8636360000000001,23.0
14915,7.0,12.0,226445.0,Noel Redding,0.0,Q320639,Geography.Regions.Europe.Northern_Europe,0.8636360000000001,23.0
14916,7.0,12.0,226445.0,Noel Redding,0.0,Q320639,Geography.Regions.Europe.Europe*,0.8636360000000001,23.0
14917,7.0,12.0,226445.0,Noel Redding,0.0,Q320639,Geography.Regions.Americas.North_America,0.8636360000000001,23.0
14918,1.0,4.0,51559247.0,Tadhg Beirne,0.9899964332580566,Q26923808,Culture.Biography.Biography*,0.333333,12.0
14919,1.0,4.0,51559247.0,Tadhg Beirne,0.8774868249893188,Q26923808,Culture.Sports,0.333333,12.0
14920,1.0,4.0,51559247.0,Tadhg Beirne,0.30707721614837646,Q26923808,Geography.Regions.Europe.Europe*,0.333333,12.0
14921,1.0,4.0,51559247.0,Tadhg Beirne,0.2763098945617676,Q26923808,Geography.Regions.Europe.Northern_Europe,0.333333,12.0
14922,7.0,12.0,871143.0,Maria Schneider (actress),0.9996300339698792,Q224071,Culture.Biography.Biography*,0.30303,23.0
14923,7.0,12.0,871143.0,Maria Schneider (actress),0.7981967926025391,Q224071,Culture.Biography.Women,0.30303,23.0
14924,7.0,12.0,871143.0,Maria Schneider (actress),0.30707721614837646,Q224071,Geography.Regions.Europe.Europe*,0.30303,23.0
14925,7.0,12.0,871143.0,Maria Schneider (actress),0.29719679260253906,Q224071,Geography.Regions.Europe.Western_Europe,0.30303,23.0
14926,7.0,12.0,871143.0,Maria Schneider (actress),0.20690405368804932,Q224071,History_and_Society.History,0.30303,23.0
14927,7.0,12.0,871143.0,Maria Schneider (actress),0.10375863313674927,Q224071,History_and_Society.Society,0.30303,23.0
14928,7.0,12.0,871143.0,Maria Schneider (actress),0.0,Q224071,Geography.Regions.Americas.North_America,0.30303,23.0
14929,0.0,1.0,474577.0,Aesculus,0.9989112615585327,Q158752,STEM.STEM*,0.0,19.0
14930,0.0,1.0,474577.0,Aesculus,0.9988764524459839,Q158752,STEM.Biology,0.0,19.0
14931,2.0,5.0,22423131.0,Anthony Swarzak,1.0000100135803223,Q24164,Culture.Sports,0.7,21.0
14932,2.0,5.0,22423131.0,Anthony Swarzak,0.9995517134666443,Q24164,Culture.Biography.Biography*,0.7,21.0
14933,2.0,5.0,22423131.0,Anthony Swarzak,0.4760326614379883,Q24164,Geography.Regions.Americas.North_America,0.7,21.0
14934,2.0,5.0,22423131.0,Anthony Swarzak,0.0,Q24164,Geography.Regions.Americas.Central_America,0.7,21.0
14935,14.0,1.0,213455.0,"Humphrey, Duke of Gloucester",0.9947898983955383,Q447541,Culture.Biography.Biography*,0.0,27.0
14936,14.0,1.0,213455.0,"Humphrey, Duke of Gloucester",0.7310686111450195,Q447541,History_and_Society.History,0.0,27.0
14937,14.0,1.0,213455.0,"Humphrey, Duke of Gloucester",0.41490885615348816,Q447541,History_and_Society.Military_and_warfare,0.0,27.0
14938,14.0,1.0,213455.0,"Humphrey, Duke of Gloucester",0.0,Q447541,Geography.Regions.Europe.Europe*,0.0,27.0
14939,14.0,1.0,213455.0,"Humphrey, Duke of Gloucester",0.0,Q447541,Geography.Regions.Europe.Northern_Europe,0.0,27.0
14940,1.0,7.0,6345605.0,Wayne Hennessey,0.9965265989303589,Q138839,Culture.Biography.Biography*,0.190476,11.0
14941,1.0,7.0,6345605.0,Wayne Hennessey,0.9951046109199524,Q138839,Culture.Sports,0.190476,11.0
14942,1.0,7.0,6345605.0,Wayne Hennessey,0.037993239402770995,Q138839,Geography.Regions.Europe.Europe*,0.190476,11.0
14943,1.0,7.0,6345605.0,Wayne Hennessey,0.022430347442626952,Q138839,Geography.Regions.Europe.Northern_Europe,0.190476,11.0
14944,0.0,2.0,51335225.0,Deondre Francois,0.9966334104537964,Q26704239,Culture.Sports,0.0,19.0
14945,0.0,2.0,51335225.0,Deondre Francois,0.9732507467269897,Q26704239,Culture.Biography.Biography*,0.0,19.0
14946,0.0,2.0,51335225.0,Deondre Francois,0.0,Q26704239,Geography.Regions.Americas.North_America,0.0,19.0
14947,2.0,7.0,27316155.0,Rehman Chishti,0.9985088109970093,Q271683,Culture.Biography.Biography*,0.761905,1.0
14948,2.0,7.0,27316155.0,Rehman Chishti,0.9903015494346619,Q271683,History_and_Society.Politics_and_government,0.761905,1.0
14949,2.0,7.0,27316155.0,Rehman Chishti,0.45432912015914917,Q271683,Geography.Regions.Europe.Europe*,0.761905,1.0
14950,2.0,7.0,27316155.0,Rehman Chishti,0.4406641592979431,Q271683,Geography.Regions.Europe.Northern_Europe,0.761905,1.0
14951,6.0,5.0,495439.0,Daniel Bell,0.998309314250946,Q316330,Culture.Biography.Biography*,0.3,30.0
14952,6.0,5.0,495439.0,Daniel Bell,0.3140605390071869,Q316330,History_and_Society.Society,0.3,30.0
14953,6.0,5.0,495439.0,Daniel Bell,0.15742753648757934,Q316330,Geography.Regions.Americas.North_America,0.3,30.0
14954,6.0,5.0,495439.0,Daniel Bell,0.1520422399044037,Q316330,STEM.STEM*,0.3,30.0
14955,6.0,5.0,495439.0,Daniel Bell,0.1294127255678177,Q316330,Culture.Media.Media*,0.3,30.0
14956,6.0,5.0,495439.0,Daniel Bell,0.11280541121959686,Q316330,History_and_Society.Education,0.3,30.0
14957,6.0,5.0,495439.0,Daniel Bell,0.1067005917429924,Q316330,History_and_Society.History,0.3,30.0
14958,1.0,2.0,2533321.0,Javier Aguirre,0.9991269707679749,Q194311,Culture.Biography.Biography*,0.0,11.0
14959,1.0,2.0,2533321.0,Javier Aguirre,0.9960646033287048,Q194311,Culture.Sports,0.0,11.0
14960,1.0,2.0,2533321.0,Javier Aguirre,0.11409788036346435,Q194311,Geography.Regions.Americas.North_America,0.0,11.0
14961,5.0,1.0,7590753.0,Christmas in Connecticut,0.9935217499732971,Q2966030,Culture.Media.Films,0.0,6.0
14962,5.0,1.0,7590753.0,Christmas in Connecticut,0.9924327731132507,Q2966030,Culture.Media.Media*,0.0,6.0
14963,1.0,6.0,47884725.0,Benjamin Henrichs,0.9990094900131226,Q20992981,Culture.Biography.Biography*,0.8,11.0
14964,1.0,6.0,47884725.0,Benjamin Henrichs,0.9916942119598389,Q20992981,Culture.Sports,0.8,11.0
14965,1.0,6.0,47884725.0,Benjamin Henrichs,0.08411114120483398,Q20992981,Geography.Regions.Europe.Western_Europe,0.8,11.0
14966,1.0,6.0,47884725.0,Benjamin Henrichs,0.07650540971755981,Q20992981,Geography.Regions.Europe.Europe*,0.8,11.0
14967,1.0,5.0,36094293.0,Terence Kongolo,0.9969346523284912,Q218858,Culture.Biography.Biography*,1.0,0.0
14968,1.0,5.0,36094293.0,Terence Kongolo,0.9896818399429321,Q218858,Culture.Sports,1.0,0.0
14969,1.0,5.0,36094293.0,Terence Kongolo,0.21124218606948852,Q218858,Geography.Regions.Europe.Western_Europe,1.0,0.0
14970,1.0,5.0,36094293.0,Terence Kongolo,0.14323513412475586,Q218858,Geography.Regions.Europe.Europe*,1.0,0.0
14971,7.0,5.0,7447955.0,Three Little Birds,0.997894287109375,Q901366,Culture.Media.Media*,0.5,23.0
14972,7.0,5.0,7447955.0,Three Little Birds,0.9974591135978699,Q901366,Culture.Media.Music,0.5,23.0
14973,5.0,1.0,3120839.0,Richard Oakes (activist),0.9715740084648132,Q681657,Culture.Biography.Biography*,0.0,6.0
14974,5.0,1.0,3120839.0,Richard Oakes (activist),0.30736804008483887,Q681657,History_and_Society.History,0.0,6.0
14975,5.0,1.0,3120839.0,Richard Oakes (activist),0.1067005917429924,Q681657,Culture.Philosophy_and_religion,0.0,6.0
14976,5.0,1.0,3120839.0,Richard Oakes (activist),0.0,Q681657,Geography.Regions.Americas.North_America,0.0,6.0
14977,9.0,5.0,49398041.0,Yalti Napangati,0.994455099105835,Q12860160,Culture.Biography.Biography*,0.8,5.0
14978,9.0,5.0,49398041.0,Yalti Napangati,0.8933194279670715,Q12860160,Culture.Biography.Women,0.8,5.0
14979,9.0,5.0,49398041.0,Yalti Napangati,0.8221991658210754,Q12860160,Culture.Visual_arts.Visual_arts*,0.8,5.0
14980,9.0,5.0,49398041.0,Yalti Napangati,0.10088862478733063,Q12860160,Culture.Literature,0.8,5.0
14981,9.0,5.0,49398041.0,Yalti Napangati,0.0,Q12860160,Geography.Regions.Europe.Europe*,0.8,5.0
14982,9.0,5.0,49398041.0,Yalti Napangati,0.0,Q12860160,Geography.Regions.Oceania,0.8,5.0
14983,2.0,2.0,479273.0,Dwight Howard,0.9996300339698792,Q25278,Culture.Biography.Biography*,0.0,3.0
14984,2.0,2.0,479273.0,Dwight Howard,0.9980832934379578,Q25278,Culture.Sports,0.0,3.0
14985,2.0,2.0,479273.0,Dwight Howard,0.43892334604263306,Q25278,Geography.Regions.Americas.North_America,0.0,3.0
14986,5.0,4.0,27265213.0,Kind Lady (1935 film),0.9951046109199524,Q6410502,Culture.Media.Media*,0.166667,6.0
14987,5.0,4.0,27265213.0,Kind Lady (1935 film),0.994098961353302,Q6410502,Culture.Media.Films,0.166667,6.0
14988,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.7057950496673584,Q5474411,History_and_Society.Education,0.0,30.0
14989,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.5698626637458801,Q5474411,History_and_Society.Business_and_economics,0.0,30.0
14990,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.23616819286346435,Q5474411,Geography.Regions.Americas.North_America,0.0,30.0
14991,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.22271016240119934,Q5474411,History_and_Society.Politics_and_government,0.0,30.0
14992,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.20182321965694427,Q5474411,STEM.STEM*,0.0,30.0
14993,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.14034625887870789,Q5474411,History_and_Society.Society,0.0,30.0
14994,6.0,2.0,38327873.0,Foundation for Defense of Democracies,0.10375863313674927,Q5474411,Culture.Philosophy_and_religion,0.0,30.0
14995,8.0,10.0,19491245.0,TR-1700-class submarine,0.9973783493041992,Q1968997,History_and_Society.Transportation,0.466667,26.0
14996,8.0,10.0,19491245.0,TR-1700-class submarine,0.9659096002578735,Q1968997,History_and_Society.Military_and_warfare,0.466667,26.0
14997,8.0,10.0,19491245.0,TR-1700-class submarine,0.10667316818237305,Q1968997,Geography.Regions.Americas.South_America,0.466667,26.0
14998,0.0,1.0,9111137.0,Ron Rich,0.998142421245575,Q7364308,Culture.Biography.Biography*,0.0,19.0
14999,0.0,1.0,9111137.0,Ron Rich,0.29422497749328613,Q7364308,Culture.Performing_arts,0.0,19.0
15000,0.0,1.0,9111137.0,Ron Rich,0.24509501457214355,Q7364308,Culture.Media.Media*,0.0,19.0
15001,0.0,1.0,9111137.0,Ron Rich,0.15611489117145538,Q7364308,Culture.Media.Music,0.0,19.0
15002,0.0,1.0,9111137.0,Ron Rich,0.0,Q7364308,Geography.Regions.Americas.North_America,0.0,19.0
15003,0.0,4.0,19097675.0,Rod Gilmore,0.9994907379150391,Q7356206,Culture.Biography.Biography*,0.0,19.0
15004,0.0,4.0,19097675.0,Rod Gilmore,0.9566442370414734,Q7356206,Culture.Sports,0.0,19.0
15005,0.0,4.0,19097675.0,Rod Gilmore,0.0,Q7356206,Geography.Regions.Americas.North_America,0.0,19.0
15006,18.0,1.0,42740321.0,Bill Peters (ice hockey),0.9996530413627625,Q16873286,Culture.Biography.Biography*,0.0,31.0
15007,18.0,1.0,42740321.0,Bill Peters (ice hockey),0.6150978803634644,Q16873286,Culture.Sports,0.0,31.0
15008,18.0,1.0,42740321.0,Bill Peters (ice hockey),0.2047950496673584,Q16873286,Geography.Regions.Americas.North_America,0.0,31.0
15009,3.0,3.0,41886141.0,Nizari Ismaili state,0.8903042674064636,Q6563843,History_and_Society.History,0.666667,15.0
15010,3.0,3.0,41886141.0,Nizari Ismaili state,0.3893042674064636,Q6563843,Geography.Regions.Asia.Asia*,0.666667,15.0
15011,3.0,3.0,41886141.0,Nizari Ismaili state,0.16886694729328156,Q6563843,Culture.Philosophy_and_religion,0.666667,15.0
15012,3.0,3.0,41886141.0,Nizari Ismaili state,0.14415885508060455,Q6563843,History_and_Society.Society,0.666667,15.0
15013,3.0,3.0,41886141.0,Nizari Ismaili state,0.05348043346405029,Q6563843,Geography.Regions.Asia.West_Asia,0.666667,15.0
15014,2.0,1.0,2778507.0,Stedman Graham,0.998142421245575,Q5767365,Culture.Biography.Biography*,0.0,3.0
15015,2.0,1.0,2778507.0,Stedman Graham,0.4669093360900879,Q5767365,Geography.Regions.Americas.North_America,0.0,3.0
15016,2.0,1.0,2778507.0,Stedman Graham,0.1732981950044632,Q5767365,History_and_Society.Business_and_economics,0.0,3.0
15017,2.0,1.0,2778507.0,Stedman Graham,0.14805719256401062,Q5767365,STEM.STEM*,0.0,3.0
15018,2.0,1.0,2778507.0,Stedman Graham,0.1097157895565033,Q5767365,Culture.Media.Media*,0.0,3.0
15019,0.0,6.0,1210315.0,HokieBird,0.812877357006073,Q5878007,Culture.Literature,0.333333,19.0
15020,0.0,6.0,1210315.0,HokieBird,0.6992644667625427,Q5878007,Culture.Sports,0.333333,19.0
15021,0.0,6.0,1210315.0,HokieBird,0.19194278120994568,Q5878007,STEM.Biology,0.333333,19.0
15022,0.0,6.0,1210315.0,HokieBird,0.13297423720359802,Q5878007,STEM.STEM*,0.333333,19.0
15023,0.0,6.0,1210315.0,HokieBird,0.0,Q5878007,Geography.Regions.Americas.North_America,0.333333,19.0
15024,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,1.0,Q6571008,Compilation.List_Disambig,0.666667,19.0
15025,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.26285186409950256,Q6571008,Culture.Biography.Biography*,0.666667,19.0
15026,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.1520422399044037,Q6571008,History_and_Society.Politics_and_government,0.666667,19.0
15027,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.1520422399044037,Q6571008,Culture.Sports,0.666667,19.0
15028,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.11280541121959686,Q6571008,History_and_Society.History,0.666667,19.0
15029,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.0,Q6571008,Geography.Regions.Europe.Europe*,0.666667,19.0
15030,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.0,Q6571008,Geography.Regions.Americas.North_America,0.666667,19.0
15031,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.0,Q6571008,Geography.Regions.Europe.Northern_Europe,0.666667,19.0
15032,0.0,7.0,4489865.0,List of Florida State Seminoles head football coaches,0.0,Q6571008,Geography.Regions.Asia.Asia*,0.666667,19.0
15033,4.0,2.0,74845.0,Contact lens,0.9566442370414734,Q23797,STEM.STEM*,0.0,20.0
15034,4.0,2.0,74845.0,Contact lens,0.8080772161483765,Q23797,STEM.Medicine_&_Health,0.0,20.0
15035,4.0,2.0,74845.0,Contact lens,0.29422497749328613,Q23797,STEM.Biology,0.0,20.0
15036,4.0,2.0,74845.0,Contact lens,0.1778208613395691,Q23797,Culture.Philosophy_and_religion,0.0,20.0
15037,4.0,2.0,74845.0,Contact lens,0.1778208613395691,Q23797,STEM.Technology,0.0,20.0
15038,4.0,2.0,74845.0,Contact lens,0.1732981950044632,Q23797,History_and_Society.Society,0.0,20.0
15039,4.0,2.0,74845.0,Contact lens,0.1259327530860901,Q23797,History_and_Society.Politics_and_government,0.0,20.0
15040,4.0,2.0,74845.0,Contact lens,0.12253321707248688,Q23797,History_and_Society.History,0.0,20.0
15041,1.0,4.0,32349273.0,2011–12 FA Trophy,1.0000100135803223,Q4623621,Culture.Sports,1.0,11.0
15042,1.0,4.0,32349273.0,2011–12 FA Trophy,0.338743971824646,Q4623621,Geography.Regions.Europe.Europe*,1.0,11.0
15043,1.0,4.0,32349273.0,2011–12 FA Trophy,0.32572178745269775,Q4623621,Geography.Regions.Europe.Northern_Europe,1.0,11.0
15044,2.0,8.0,1972871.0,Robinson Canó,0.9994397163391113,Q592231,Culture.Biography.Biography*,0.25,21.0
15045,2.0,8.0,1972871.0,Robinson Canó,0.9956784844398499,Q592231,Culture.Sports,0.25,21.0
15046,2.0,8.0,1972871.0,Robinson Canó,0.311877357006073,Q592231,Geography.Regions.Americas.North_America,0.25,21.0
15047,2.0,8.0,1972871.0,Robinson Canó,0.0,Q592231,Geography.Regions.Americas.Central_America,0.25,21.0
15048,4.0,3.0,2784937.0,Jerry Maren,0.9867871999740601,Q3177488,Culture.Biography.Biography*,0.0,4.0
15049,4.0,3.0,2784937.0,Jerry Maren,0.12253321707248688,Q3177488,Culture.Media.Media*,0.0,4.0
15050,4.0,3.0,2784937.0,Jerry Maren,0.0,Q3177488,Geography.Regions.Americas.North_America,0.0,4.0
15051,0.0,13.0,3544867.0,Fox Deportes,0.9740526676177979,Q519612,Culture.Media.Television,0.115385,19.0
15052,0.0,13.0,3544867.0,Fox Deportes,0.9219318628311157,Q519612,Culture.Media.Media*,0.115385,19.0
15053,0.0,13.0,3544867.0,Fox Deportes,0.30736804008483887,Q519612,Culture.Sports,0.115385,19.0
15054,0.0,13.0,3544867.0,Fox Deportes,0.16442059183120727,Q519612,Geography.Regions.Americas.North_America,0.115385,19.0
15055,3.0,1.0,41287547.0,Alex Leapai,0.9978272914886475,Q4255665,Culture.Biography.Biography*,0.0,15.0
15056,3.0,1.0,41287547.0,Alex Leapai,0.9706977605819702,Q4255665,Culture.Sports,0.0,15.0
15057,3.0,1.0,41287547.0,Alex Leapai,0.49394969844818115,Q4255665,Geography.Regions.Oceania,0.0,15.0
15058,3.0,1.0,482051.0,U.S. Agency for Global Media,0.4532718360424042,Q922454,History_and_Society.Business_and_economics,0.0,17.0
15059,3.0,1.0,482051.0,U.S. Agency for Global Media,0.3509628047943115,Q922454,Geography.Regions.Americas.North_America,0.0,17.0
15060,3.0,1.0,482051.0,U.S. Agency for Global Media,0.20182321965694427,Q922454,History_and_Society.Politics_and_government,0.0,17.0
15061,3.0,1.0,482051.0,U.S. Agency for Global Media,0.19194278120994568,Q922454,STEM.STEM*,0.0,17.0
15062,3.0,1.0,482051.0,U.S. Agency for Global Media,0.1067005917429924,Q922454,History_and_Society.Education,0.0,17.0
15063,3.0,7.0,1791.0,Anti-ballistic missile,0.585111141204834,Q574594,History_and_Society.Military_and_warfare,0.190476,15.0
15064,3.0,7.0,1791.0,Anti-ballistic missile,0.46102678775787354,Q574594,STEM.STEM*,0.190476,15.0
15065,3.0,7.0,1791.0,Anti-ballistic missile,0.1824355274438858,Q574594,History_and_Society.Transportation,0.190476,15.0
15066,3.0,7.0,1791.0,Anti-ballistic missile,0.1259327530860901,Q574594,STEM.Technology,0.190476,15.0
