,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
43699579,Cody Parkey,43699579,1,28,0.0,Q17712354
43706704,Bull Dempsey,43706704,1,40,0.0,Q16534411
43707549,Silas Young,43707549,5,40,90686.80778914574,Q16676811
43709559,Kerry Wynn,43709559,1,43,0.0,Q18159253
43709609,Sonderkommando photographs,43709609,7,45,28392.40328286962,Q18066151
43717339,Branko Jovičić,43717339,21,16,1115.1405986790282,Q17811663
43732466,Paul Tierney (referee),43732466,4,26,22315.530544459027,Q18128728
43737306,Brian Graden,43737306,5,7,0.0,Q912251
43737950,Archery at the 2014 Asian Games,43737950,9,4,183085.92408562373,Q16162838
43745230,Sean Garrison,43745230,1,1,0.0,Q17916985
43747115,Gaëtan Laborde,43747115,1,29,0.0,Q18001481
43760607,Jil Teichmann,43760607,7,27,11674.680279275355,Q18011082
43761931,Godwin Grech,43761931,3,17,41.91261153991988,Q18043970
43764683,Leah Williamson,43764683,3,59,0.0,Q18129271
43768593,Albert Wilson (American football),43768593,2,28,0.0,Q18159207
43771597,Russia at the 2016 Summer Olympics,43771597,9,4,77025.46394901029,Q18035997
43777190,Equestrian at the 2014 Asian Games,43777190,1,4,0.0,Q16220046
43779206,Zhu Lin (tennis),43779206,1,27,0.0,Q17319111
43779301,List of 3D printed weapons and parts,43779301,1,32,0.0,Q18355735
43779392,Austin Peay Governors football,43779392,3,28,19177.54267548511,Q4823224
43781294,Art Official Age,43781294,19,60,0.05555555555555555,Q18085760
43792939,Mark Briscoe,43792939,5,40,151859.19435703178,Q13411563
43794305,Cornelius Lucas,43794305,1,28,0.0,Q18044657
43798250,List of songs written by Smokey Robinson,43798250,9,25,587.9133376011407,Q18209558
43803454,Danielle Lao,43803454,2,27,0.0,Q18044538
43806398,Volleyball at the 2014 Asian Games – Women,43806398,5,4,22191.5,Q18091442
43807385,Álex Berenguer,43807385,3,29,0.0,Q18022026
43818914,Daniel Alejandro Torres,43818914,4,3,148528.18900816195,Q18359621
43819452,Weightlifting at the 2014 Asian Games,43819452,11,4,95168.55097069514,Q16162856
43819564,Taekwondo at the 2014 Asian Games,43819564,11,4,22437.58032932912,Q16219649
43819699,Shooting at the 2014 Asian Games,43819699,13,4,61259.664192077544,Q16162696
43822139,Timothy Castagne,43822139,4,26,0.0,Q18041089
43831922,Gino Pozzo,43831922,1,26,0.0,Q18062125
43845334,Cycling at the 2014 Asian Games,43845334,4,4,188834.1995991715,Q16162712
43845730,Gymnastics at the 2014 Asian Games,43845730,11,4,32635.944356487085,Q16162979
43846802,K. K. Haridas,43846802,6,40,66561.49999999999,Q18125454
43856610,SV Rödinghausen,43856610,1,26,0.0,Q15843660
43856976,Field hockey at the 2010 Asian Games – Men,43856976,2,4,11097.0,Q18127976
43860212,Rowing at the 2014 Asian Games,43860212,8,4,15873.653884243675,Q16162965
43866419,Table tennis at the 2014 Asian Games,43866419,4,4,6663.1881046716235,Q16220369
43870265,2014 Asian Games opening ceremony,43870265,1,4,0.0,Q25457241
43876857,Wushu at the 2014 Asian Games,43876857,8,4,11097.0,Q16162883
43885032,Judo at the 2014 Asian Games,43885032,3,4,256.70954748919763,Q16162900
43885463,Dennis Novak,43885463,3,27,17.9490248400531,Q16942082
43888632,Vadhu Doctoranu,43888632,2,40,0.0,Q18169336
43895868,Laslo Đere,43895868,9,27,303.85123461884814,Q18098061
43900366,Diving at the 2014 Asian Games,43900366,6,4,16701.75641003672,Q18112393
43900944,Sailing at the 2014 Asian Games,43900944,4,4,2181.801621551201,Q18120447
43902416,Sepak takraw at the 2014 Asian Games,43902416,7,4,0.0,Q16162726
43902549,Bowling at the 2014 Asian Games,43902549,2,4,0.0,Q18113036
43902783,Karate at the 2014 Asian Games,43902783,3,4,18617.64801511519,Q18109245
43904407,Siege of Kobanî,43904407,1,2,0.0,Q18071930
43911921,Stefano Travaglia,43911921,1,27,0.0,Q3972751
43920114,Magic Lamp (film),43920114,2,40,38815.0,Q18127651
43921489,Pietro Fittipaldi,43921489,4,20,278.53768976988613,Q10349696
43934948,Opposition Bloc,43934948,3,16,22192.000000000004,Q18121206
43951473,Babasaheb Apte,43951473,11,18,0.7704545454545455,Q18124329
43973372,Pierluigi Gollini,43973372,4,26,0.0,Q18156147
43979064,Abhishek Verma (archer),43979064,2,4,12846.652769789089,Q18161465
43983261,Kakkakum Poochakkum Kalyanam,43983261,2,40,38815.0,Q18201714
43991393,List of Major League Baseball single-game hits leaders,43991393,2,42,22192.0,Q18355331
43997611,Ravi Kumar (sport shooter),43997611,2,4,4206.734513241308,Q18217536
44005409,Inderjeet Singh,44005409,3,4,11464.737488778923,Q16559695
44008082,Ali Khamis,44008082,4,4,19035.538980620186,Q15091593
44009323,Second Battle of Donetsk Airport,44009323,14,16,14783.022299304275,Q18195753
44009512,Varsha Gautham,44009512,1,4,0.0,Q18218135
44012553,Roland Sallai,44012553,2,16,1747.3316409020733,Q18217954
44024356,Lalita Babar,44024356,4,4,388.679597092426,Q18205297
44036388,Arokia Rajiv,44036388,6,4,19638.298023436844,Q18202596
44037372,Domingos Duarte,44037372,1,29,0.0,Q18205836
44038190,Kia Nurse,44038190,1,46,0.0,Q18211238
44059055,Hernani Azevedo Júnior,44059055,1,16,0.0,Q18199192
44071584,Derrick Luckassen,44071584,3,16,0.0,Q18046760
44082139,Mikhail Tolstykh,44082139,16,16,27197.780945812756,Q18344675
44084022,Cleveland Browns Radio Network,44084022,4,42,781758.8379126916,Q18387554
44095134,Hamideh Abbasali,44095134,2,4,18785.954535893365,Q18227912
44098145,Harry Thacker,44098145,8,14,174.03011618582534,Q18348614
44101887,Dirty Sexy Politics,44101887,4,6,0.3766233766233766,Q18351937
44102273,Zach Eflin,44102273,4,42,192263.8384617955,Q18390636
44103110,Jeff Heuerman,44103110,3,11,55469.0,Q18377974
44142551,Pritam Munde,44142551,10,18,591.9129175212835,Q18327340
44145245,Stephen Zimmerman,44145245,1,57,0.0,Q19665350
44149295,SEC Nation,44149295,11,28,380435.1918402462,Q18391675
44159530,Nehe Milner-Skudder,44159530,10,14,12973.093408505054,Q18391686
44164526,Kim Tae-hun,44164526,1,4,0.0,Q19518838
44180617,VII (Teyana Taylor album),44180617,1,25,0.0,Q18357693
44199228,Delcy Rodríguez,44199228,4,50,5547.5,Q15081116
44199239,2015 AFL finals series,44199239,8,33,205181.80966893787,Q18353062
44216146,N. T. R. Arts,44216146,7,55,12917.01562049216,Q18378732
44217903,Preston Smith (linebacker),44217903,4,20,0.0,Q18389496
44218106,Amed Rosario,44218106,2,42,11097.0,Q16658122
44222023,2015 Green Bay Packers season,44222023,6,28,24384.675772509072,Q18348729
44226488,Suheil al-Hassan,44226488,1,3,0.0,Q18386149
44228775,Enis Bardhi,44228775,7,29,14.209523809523807,Q18391941
44233322,Veljko Simić,44233322,17,16,385.694608586734,Q18358589
44234955,Matt Tifft,44234955,4,30,11223.568137654152,Q18358010
44242768,Pataas,44242768,4,55,1.4797979797979797,Q18386955
44259825,List of foreign Premier League goalscorers,44259825,25,26,1428482.5874215637,Q18388918
44260529,List of Boston Red Sox minor league affiliates,44260529,1,44,0.0,Q18388789
44265248,VSS Enterprise crash,44265248,2,50,0.0,Q18396768
44266618,Devontae Booker,44266618,2,28,11097.0,Q18421921
44277499,Kokkarakko,44277499,1,40,0.0,Q18809325
44279946,Carlos Curbelo,44279946,1,19,0.0,Q18631533
44281134,Eric C. Bauman,44281134,1,19,0.0,Q18685938
44284331,Sofia Kenin,44284331,13,27,21847.29321343301,Q18679122
44291369,Chasiv Yar,44291369,1,32,0.0,Q2415330
44309195,Mark Brnovich,44309195,1,6,0.0,Q18631143
44310419,Lewis Morgan (footballer),44310419,3,16,11097.0,Q18619421
44312409,Swallows and Amazons (1974 film),44312409,2,37,0.0,Q23755673
44325870,Battle of Buna–Gona,44325870,1,32,0.0,Q2917077
44329195,Austin Appleby,44329195,3,28,0.0,Q18631685
44332887,2015 Minnesota Vikings season,44332887,2,28,0.0,Q18702384
44345073,Jeff DeWit,44345073,2,6,0.0,Q18631320
44351122,Sofyan Amrabat,44351122,2,26,22192.0,Q18428483
44368500,HMS Jamaica (1744),44368500,2,21,33285.0,Q20642341
44381921,Ethan Tucker,44381921,2,6,0.0,Q18686073
44383933,Paco López,44383933,8,29,354292.61776095687,Q2519433
44398665,Danny Johnson (footballer),44398665,1,26,0.0,Q18640333
44404723,Chichijima incident,44404723,1,6,0.0,Q11274692
44417122,Rampage Brown,44417122,2,40,0.0,Q18637203
44433169,Disgraceland (album),44433169,3,2,0.0,Q18713591
44433498,Remember When (album),44433498,3,2,0.0,Q18713789
44459730,Kevin Lasagna,44459730,5,29,27673.455872334096,Q18589006
44463029,Danielle Hunter,44463029,4,43,297448.385342312,Q18637482
44463311,Ram Rath Yatra,44463311,1,18,0.0,Q13109875
44470651,2015 World Artistic Gymnastics Championships,44470651,12,53,33544.57749993259,Q12156315
44499720,J Balvin discography,44499720,2,10,5478.877112648187,Q18638720
44506700,Maurizio Arrivabene,44506700,5,30,2256.743286656033,Q18572825
44528201,Ed Langdon,44528201,2,33,11097.000000000002,Q21062611
44555592,List of people with Guillain–Barré syndrome,44555592,2,13,0.0,Q19832393
44557896,Stormzy,44557896,4,25,44381.0,Q20055659
44559009,List of FIA World Endurance champions,44559009,3,20,22192.000000000004,Q19901411
44617727,Ianis Hagi,44617727,2,16,0.0,Q17045723
44641326,Jake Hesketh,44641326,1,16,0.0,Q18610110
44670859,Kenneth P. Vogel,44670859,1,22,0.0,Q19667297
44676267,Mike Miller (Florida politician),44676267,2,19,0.0,Q19667639
44678739,Randa Markos,44678739,2,9,11097.000000000002,Q18637615
44712472,Malik Jefferson,44712472,2,11,0.0,Q18688003
44712891,2015 WNBA draft,44712891,8,57,803.8736473448013,Q17625893
44729313,Drew Dober,44729313,7,9,77649.0,Q18685758
44742223,NFL Collective Bargaining Agreement,44742223,1,28,0.0,Q21003533
44761617,Pau López,44761617,1,29,0.0,Q17466615
44774813,Little Big League (band),44774813,2,44,0.0,Q18719101
44785058,Living for Love,44785058,31,8,0.9610876735014668,Q18658521
44790848,Operation Cherry Blossoms at Night,44790848,1,5,0.0,Q18712844
44825407,Good Governance Day,44825407,3,18,0.0,Q19891604
44838277,The Long Bright Dark,44838277,3,1,0.0,Q18821736
44855570,Alexander Gauland,44855570,1,32,0.0,Q1670311
44863899,Ali Haider Zaidi,44863899,12,18,30592.406663746824,Q19667804
44871363,Paul Perkins,44871363,2,11,0.0,Q18706000
44901514,D. J. Foster,44901514,7,11,33285.0,Q18705175
44901878,Filip Krovinović,44901878,3,26,13795.016509593728,Q19594158
44903640,22 Under 22 team,44903640,7,43,13446.408867940936,Q16000994
44906722,2015 Notre Dame Fighting Irish football team,44906722,12,28,22962.061170797537,Q19601648
44930356,Jonathan Cafú,44930356,16,16,40499.350690025225,Q18719321
44930427,Natalia Vikhlyantseva,44930427,3,27,2188.3886140025443,Q18707652
44932142,Movement for Change (Greece),44932142,2,3,11097.000000000002,Q46505372
44939865,Ironman Heavymetalweight Championship,44939865,1,40,0.0,Q11282054
44944998,John Kirby (admiral),44944998,3,2,33287.0,Q18601108
44951428,Christian Covington,44951428,2,13,0.0,Q18719351
44971648,Paul Felder,44971648,4,9,16633.966666666664,Q18764053
44982419,Ryan Pace,44982419,4,28,33285.0,Q19664790
44996283,Tariq Bashir Cheema,44996283,13,18,43327.27329876485,Q18815900
44996302,Tahir Bashir Cheema,44996302,1,18,0.0,Q18815895
45001435,Khalid Maqbool Siddiqui,45001435,13,18,56824.116669828756,Q19560992
45037581,Saša Lukić,45037581,7,29,59688.8533489682,Q19594166
45043337,Vonn Bell,45043337,2,11,11097.0,Q18763866
45044120,Josh Rosen,45044120,4,28,74906.79055949843,Q19667275
45047490,Hazelwood School District v. Kuhlmeier,45047490,2,6,0.0,Q5688208
45075134,Scott Spedding,45075134,2,14,0.0,Q3476309
45083053,Érick Aguirre,45083053,4,16,2.583333333333333,Q18416532
45086162,December 1924,45086162,2,18,121957.0,Q13067876
45100106,Will Nightingale,45100106,4,26,1702.682985624115,Q19667173
45104275,Roger Assalé,45104275,11,16,103363.79570588759,Q18808532
45106382,Idan Ofer,45106382,1,18,0.0,Q15819866
45154306,Lutz Bachmann,45154306,1,19,0.0,Q18641778
45154359,Anglo-French War (1778–1783),45154359,2,19,11097.0,Q3651696
45195573,Alex Bain (actor),45195573,1,59,0.0,Q18921374
45196158,Eros Grezda,45196158,2,16,11097.0,Q18921811
45199938,Kevin Johnson (cornerback),45199938,3,43,11097.0,Q18921997
45212205,Battle of Debaltseve,45212205,15,16,25880.022299304794,Q18920465
45213252,Ram Raheem,45213252,2,55,0.0,Q19581292
45219033,Tatamma Kala,45219033,1,55,0.0,Q19599838
45219972,Jonathan Bamba,45219972,1,16,0.0,Q18921387
45223291,Érick Gutiérrez,45223291,14,16,453577.94444444455,Q18921825
45224417,Jaume Munar,45224417,8,27,1541.7495275833576,Q17274717
45234190,Slim Shady (disambiguation),45234190,3,2,0.0,Q19929372
45256217,Markéta Vondroušová,45256217,17,27,12132.506761972136,Q18918709
45256428,Tom Phillips (wrestling),45256428,12,40,25448.70045380468,Q19599132
45256669,Katie Swan,45256669,2,27,15121.905626571746,Q18920151
45263330,Iran at the 2016 Summer Olympics,45263330,10,4,89366.11216105019,Q19158832
45277022,Hubert Hurkacz,45277022,9,27,477.0966090950713,Q18927958
45278064,Richard E. Caves,45278064,1,22,0.0,Q19564349
45282109,Carroll Baker credits,45282109,13,1,29863.59605320874,Q20312114
45310753,Vera Lapko,45310753,4,27,88.60847593157972,Q18965287
45356779,Jonty Hurwitz,45356779,2,59,0.0,Q19294817
45402669,Yamil Asad,45402669,2,15,11097.0,Q19281609
45420869,Isaac Mbenza,45420869,1,29,0.0,Q19518630
45421322,Nguyễn Công Phượng,45421322,4,26,0.0,Q18045362
45421548,Lương Xuân Trường,45421548,4,26,0.0,Q19561293
45429959,Nguyễn Văn Toàn (footballer),45429959,4,26,0.0,Q19577422
45441761,Alexa Grasso,45441761,1,9,0.0,Q19560601
45451987,Dana Brooke,45451987,9,40,185644.78376462823,Q19566049
45457166,Kofi Annan Foundation,45457166,3,3,0.0,Q25051584
45461112,2015 Belgian Grand Prix,45461112,4,30,12306.294686577943,Q18610699
45465099,Randeep Guleria,45465099,2,18,11097.0,Q19612523
45468182,Rafael Santos Borré,45468182,1,16,0.0,Q18719633
45486652,Dani Olmo,45486652,10,16,4444.322001465203,Q19560313
45489953,Life with My Sister Madonna,45489953,17,8,0.578525641025641,Q3855993
45531061,Ghosttown (Madonna song),45531061,31,8,0.9610876735014668,Q19363014
45532381,Achilleas Poungouras,45532381,6,26,4436.799999998929,Q19463169
45558742,Olivier Aubin-Mercier,45558742,2,9,11097.000000000002,Q19609643
45569098,Grady Jarrett,45569098,3,28,35886.88445465039,Q19666668
45592935,Bad Asses on the Bayou,45592935,1,5,0.0,Q19627364
45600565,Semi Kunatani,45600565,1,14,0.0,Q19662912
45604367,List of awards and nominations received by The Big Bang Theory,45604367,7,67,8314.5,Q21067865
45615845,Scuderia Cameron Glickenhaus SCG 003,45615845,1,30,0.0,Q25098827
45616930,Cristian Roldan,45616930,4,26,30389.8046569725,Q19519224
45643115,Hinds (band),45643115,2,44,878.6251149181651,Q19540128
45670198,Emanuel Buchmann,45670198,2,26,88720.0,Q18169741
45671272,List of songs recorded by Nick Jonas,45671272,6,10,44376.0,Q19894736
45704894,Kanak people,45704894,3,32,21747.82165917872,Q178631
45710223,Tyler Walker (footballer),45710223,1,26,0.0,Q19664676
46195815,Václav Černý (footballer),46195815,3,56,2.0,Q19588392
46228681,Keshav Maharaj,46228681,1,52,0.0,Q19968781
46276877,Fabio Quartararo,46276877,4,30,51.931753317980984,Q16635516
46280636,Flight Crew (film),46280636,1,13,0.0,Q18758193
46290609,Callum Ilott,46290609,9,30,578.5485891785593,Q19204630
46297820,Isaac Heeney,46297820,5,33,54916.25283402991,Q19874641
46303936,Felipe Pires,46303936,2,16,1436.4675033662543,Q19279527
46307592,Efe Obada,46307592,3,28,37414.74157191398,Q19878053
46314936,2015–16 National League,46314936,5,26,35039.00961012451,Q19781368
46321167,A Star Is Born (2018 film),46321167,3,0,6259.24175388842,Q3286391
46329312,Waqa Blake,46329312,4,14,0.0,Q19871404
46340597,2015–16 Tottenham Hotspur F.C. season,46340597,10,26,83830.18353841394,Q20644819
46363696,Sparta Battalion,46363696,12,16,7596.095227877994,Q19817075
46368126,Fran Kirby,46368126,9,59,8792.674094145186,Q17602414
46373266,Panos Armenakas,46373266,6,26,11097.0,Q19870766
46380922,Adam Saad,46380922,5,33,14796.833333330509,Q19878306
46383774,List of Madonna records and achievements,46383774,40,8,18362.26731663371,Q19901610
46389556,Liu Cheng (badminton),46389556,2,31,1.4102564102564104,Q1866022
46402071,José Ureña,46402071,3,42,45130.264389538774,Q19803084
46415655,Lina Gjorcheska,46415655,2,27,1249.7505033519103,Q19802192
46431546,Jewell Loyd,46431546,6,57,1759.8072906208808,Q19819883
46435440,Greg Clarke,46435440,7,23,0.0,Q21181029
46436444,Jaguares (Super Rugby),46436444,4,14,2374.7054342169827,Q19870761
46449780,Soul Sister (Aretha Franklin album),46449780,40,25,12484.143768608808,Q19896084
46453737,José Luis Palomino,46453737,5,26,11097.000000000002,Q2882091
46461150,Santhosh Keezhattoor,46461150,2,40,22191.999999999996,Q19843200
46500292,Strictly Come Dancing (series 13),46500292,4,25,144110.9,Q20647864
46519014,Pape Abou Cissé,46519014,6,29,4990.950000000996,Q19894523
46536554,2015–16 Eurocup Basketball,46536554,3,16,22192.0,Q19833298
46539091,2014–15 PLK season,46539091,2,16,0.0,Q17385467
46550102,Filip Hrgović,46550102,1,54,0.0,Q12630993
46575979,Kyle Dubas,46575979,2,13,11097.0,Q19957620
46584705,Jordan Richards (American football),46584705,3,28,24789.88445465045,Q19887920
46585038,Chaz Green,46585038,1,11,0.0,Q17517030
46589772,Shaq Mason,46589772,3,11,0.0,Q19968814
46590999,Joe Cardona,46590999,1,28,0.0,Q19877687
46602438,Uzbekistan at the 2016 Summer Olympics,46602438,4,4,5980.587068556719,Q19969344
46634732,Blaine Boekhorst,46634732,2,33,22192.000000000004,Q19871430
46642184,Chau Hoi Wah,46642184,2,31,3.9215235758142426,Q427962
46644838,Richard Burgon,46644838,1,59,0.0,Q19871710
46645545,Jayden Laverde,46645545,3,33,3697.4999999992933,Q19968725
46655678,Zach Zenner,46655678,1,28,0.0,Q19946120
46661590,Geoff Swaim,46661590,3,43,22193.0,Q21063005
46678472,Inquisitr,46678472,1,8,0.0,Q22080989
46679074,1971 Marshall Thundering Herd football team,46679074,3,40,0.0,Q20312604
46680874,Narender Grewal,46680874,1,4,0.0,Q20090818
46694001,2017 Copa Libertadores,46694001,6,16,36014.92163248245,Q21879433
46713388,Jean Paulo Fernandes Filho,46713388,1,29,0.0,Q19958242
46716570,Willie Monroe Jr.,46716570,1,26,0.0,Q20011570
46726836,Ethan Horvath,46726836,4,16,52760.366655290905,Q19958114
46729782,Sad Puppies,46729782,5,38,23046.84551784841,Q22908428
46735704,Kehlani,46735704,6,10,144660.67211051343,Q20657541
46753830,Lenny Curry,46753830,1,11,0.0,Q21005486
46764014,Hwang Kyo-ahn,46764014,2,22,0.0,Q12625765
46776317,2016 FA Cup Final,46776317,5,26,115417.76253346764,Q20807520
46780528,Karolyi Ranch,46780528,4,53,5514.029645099148,Q20714262
46781584,DolarToday,46781584,1,50,0.0,Q20155628
46790243,Eric Cray,46790243,2,4,5.813449050949051,Q19955630
46795230,Fouad Yaha,46795230,6,14,0.0,Q19973725
46809312,The Go Getter (1937 film),46809312,1,9,0.0,Q20022621
46810052,Derek Barnett,46810052,1,28,0.0,Q20090230
46835595,2015–16 Atlético Madrid season,46835595,12,23,374133.8167376045,Q20075710
46847977,Allianz Stadion,46847977,2,16,48.15843443485848,Q17310225
46855136,Mattia Bani,46855136,1,29,0.0,Q20090219
46869063,Olu Ashaolu,46869063,3,3,33285.0,Q6050367
46869270,Julieta (film),46869270,2,23,3855.7626063416615,Q20026867
46869378,Dolores Faith,46869378,1,6,0.0,Q20684077
46875284,2015 NCAA Division I FBS football rankings,46875284,4,28,22193.0,Q20311076
46885633,Hawaii Rainbow Warriors and Rainbow Wahine,46885633,4,28,0.0,Q3417790
46887493,Bombay Bicycle Club (restaurant chain),46887493,1,5,0.0,Q20715360
46894120,Abdalelah Haroun,46894120,5,4,4722.290186817002,Q19787968
46898177,Anna Kalinskaya,46898177,4,27,11283.387779998005,Q20088944
46902114,Scott Helman,46902114,3,10,0.0,Q20090889
46903611,Joelinton,46903611,3,16,713.00239967589,Q20047360
46905922,2015–16 Juventus F.C. season,46905922,13,29,639425.1124061671,Q20647535
46906696,Tommy Paul (tennis),46906696,1,27,0.0,Q20050871
46906915,"Matty Taylor (footballer, born 1990)",46906915,2,56,11097.0,Q20055577
46912783,Maximilian Marterer,46912783,4,27,6666.84292535069,Q17364412
46924400,A Quiet Passion,46924400,2,0,0.0,Q20649524
46926514,Nicolò Barella,46926514,3,29,12523.21648280551,Q20090225
46931566,2015–16 Football League Cup,46931566,14,26,601220.7504501048,Q20118529
46945507,Lion Babe,46945507,2,34,11097.000000000002,Q20684511
46956872,Al-Fayha FC,46956872,2,16,0.0,Q20081435
46962228,Rugby League Super 8s,46962228,5,14,194706.42442698937,Q22098228
46963746,Coming Home (Leon Bridges album),46963746,2,25,0.0,Q20647074
46974019,Diadie Samassékou,46974019,2,16,6.0,Q20641434
46974176,Mauricio Lemos,46974176,6,29,143870.08115059533,Q15696639
46979001,Borna Sosa,46979001,2,26,0.0,Q20093885
46979034,Ivan Fiolić,46979034,3,16,22192.0,Q20090705
46995843,Laurent Landi,46995843,5,53,496.644853959453,Q27811434
47036190,List of WWE tournaments,47036190,2,40,0.0,Q16641480
47036626,Ritsu Doan,47036626,4,16,1272.9741415275714,Q20630956
47040609,1996–97 Peterborough United F.C. season,47040609,2,26,11097.0,Q21061605
47052693,Bennie Fowler,47052693,3,11,33285.0,Q20631071
47067570,Makazole Mapimpi,47067570,9,14,18.048754777917335,Q20643173
47068740,Cultural impact of Madonna,47068740,19,8,12161.180472326927,Q20276006
47073183,The Beast in the East,47073183,5,40,9617.328627729825,Q20267748
47082557,David Andrews (American football),47082557,3,11,0.0,Q20630502
47083174,"Eden Rock, St Barths",47083174,2,57,0.0,Q20738317
47096145,Sam Kendricks,47096145,3,4,428.46215514139624,Q9333061
47103092,Raptors 905,47103092,5,46,27733.5,Q20537231
47119190,Million Pound Game,47119190,3,14,4764.0296270647905,Q22097819
47128065,The Qualifiers,47128065,2,14,0.0,Q22097863
47131361,Triplemanía XXIII,47131361,12,40,23875.774784211055,Q20648313
47131388,Anthems for Doomed Youth,47131388,7,44,0.0,Q20647612
47141459,Hwang In-beom,47141459,2,26,0.0,Q19603924
47147607,Léo Dubois,47147607,2,16,0.0,Q20641029
47178343,List of mountain ranges in Asia,47178343,1,32,0.0,Q21068171
47185999,Supremacy (film),47185999,1,1,0.0,Q20649492
47202319,Garbiñe Muguruza career statistics,47202319,1,27,0.0,Q20788521
47203263,Reilly Opelka,47203263,1,47,0.0,Q20655502
47203441,Sofya Zhuk,47203441,2,27,7581.638011179865,Q20669230
47207612,Todd Ricketts,47207612,3,6,1649.2914627450557,Q20685306
47209674,Francesco Yates,47209674,2,10,0.0,Q20687640
47214700,Good Morning Starshine (Strawberry Alarm Clock album),47214700,4,47,12.5,Q20687113
47217380,List of songs written by Tove Lo,47217380,1,38,0.0,Q21068192
47218180,Fanny Stollár,47218180,2,27,0.0,Q20668287
47277139,Jamie Loeb,47277139,3,27,30938.31369595351,Q20708205
47281083,Lisa Byington,47281083,4,28,8035.468695043279,Q20708259
47292984,Hugh Goddard,47292984,1,43,0.0,Q20711920
47298534,Nikita Parris,47298534,11,59,248098.53137222098,Q20745150
47313650,Christopher Bell (racing driver),47313650,7,20,897.0821519446857,Q20740622
47325845,Bart Ramselaar,47325845,3,16,6169.894172931237,Q19757937
47326158,Hit n Run Phase One,47326158,20,60,37066.32610269109,Q20735574
47356979,Flamita,47356979,2,40,0.6658119658119659,Q18235020
47375338,Anshu Gupta,47375338,1,3,0.0,Q20742881
47375735,2015 Western & Southern Open,47375735,2,27,2628.7613883264175,Q20776609
47375908,Hayley Kiyoko discography,47375908,5,10,66889.66795044535,Q25043612
47380648,Dmitry Mazepin,47380648,1,30,0.0,Q4274499
47383821,Akhtar Mansour,47383821,4,18,36165.401294193434,Q2829007
47390347,Casper Ruud,47390347,3,27,33704.69552941784,Q18810082
47423035,Clean Power Plan,47423035,2,22,11096.999999999996,Q21028610
47424706,Gibrán Lajud,47424706,3,16,0.0,Q17632993
47455744,Cozy Bear,47455744,1,36,0.0,Q22906448
47471613,2016 ATP World Tour,47471613,9,27,138008.66141865996,Q20806381
47472968,Lawrence Vigouroux,47472968,2,16,11097.0,Q2595427
47474640,"Connor Roberts (footballer, born 1995)",47474640,3,29,0.0,Q20878221
47480166,Nia Jax,47480166,15,40,71813.26821038044,Q20901722
47483726,Milan Pavkov,47483726,24,16,5993.478803587797,Q21064018
47493652,Patson Daka,47493652,7,16,22084.436835454264,Q20810726
47499548,Public Accounts Committee (Malaysia),47499548,1,3,0.0,Q7257297
47502823,Jameill Showers,47502823,7,11,2773.5,Q21064085
47508108,Manto (2015 film),47508108,3,8,5548.0,Q20814635
47511951,Make America Great Again,47511951,1,22,0.0,Q20871878
47512322,The Bend Motorsport Park,47512322,6,17,33455.29031950092,Q24090013
47512581,Víctor Guzmán,47512581,6,16,72093.75,Q21010078
47513784,2015 U.S. National Gymnastics Championships,47513784,6,53,11098.478546453547,Q21189197
47517099,Yang Haoran,47517099,1,4,0.0,Q20111885
47522375,Billy Slaughter,47522375,1,5,0.0,Q20858955
47524236,Louis Nganioni,47524236,2,16,7011.322198351442,Q20727747
47527504,Alessandro Deiola,47527504,6,29,4185.507920907457,Q20949250
47531583,Edmilson Junior,47531583,2,26,1859.341001170148,Q1957458
47539183,Shuja Khanzada,47539183,3,18,0.0,Q20824189
47542208,2015 Attock bombing,47542208,3,18,0.0,Q20824991
47566807,Fitriani,47566807,3,31,1.0436997583918404,Q15054308
47574231,Emmanuel Ogbah,47574231,4,28,66557.0,Q21064388
47588350,Florian Grillitsch,47588350,2,16,0.0,Q20752635
47588575,Rhys Hoskins,47588575,2,42,270473.7591946406,Q29588795
47591008,Charles C. Johnson,47591008,1,47,0.0,Q21005321
47597107,Mario Hermoso,47597107,1,16,0.0,Q20719582
47601083,Sandi Morris,47601083,5,4,1111.7944533587013,Q20220094
47602359,2015 National League Championship Series,47602359,1,42,0.0,Q20908975
47615382,Yeray Álvarez,47615382,7,29,0.4,Q20492429
47615625,Isaquias Queiroz,47615625,5,4,1560.2107849413414,Q17515900
47619818,Maryna Moroz,47619818,1,9,0.0,Q20068355
47622225,Bryson DeChambeau,47622225,1,6,0.0,Q21005578
47624844,Joe Dodoo,47624844,1,41,0.0,Q21005651
47633739,Uturunku,47633739,1,63,0.0,-1
47643599,Football at the 2002 Asian Games – Men,47643599,1,4,0.0,Q18683497
47643812,York Community Stadium,47643812,6,14,2111.7909113943715,Q20876317
47643949,Tropical Storm Erika,47643949,5,19,16335.827898444382,Q20888767
47656468,Sophia Flörsch,47656468,5,30,1694.1331298202629,Q20973715
47670694,Johannes Vetter,47670694,6,4,2523.14422236043,Q20198065
47681113,Lucky Whitehead,47681113,3,11,13945.634968152612,Q21066342
47682637,Josh Sweat,47682637,1,28,0.0,Q21066350
47683947,Henry Martín,47683947,3,16,11097.0,Q18719813
47686692,Claire Liu,47686692,8,27,162.0172278105116,Q20898017
47705820,Pedro Piquet,47705820,8,30,5831.498377334599,Q16940532
