,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
16731,5.0,49766250.0,Browns–Ravens rivalry,0.1097157895565033,Q55284708,Culture.Sports,14759.316323071309,9.0
16732,5.0,49771838.0,Guerrillas of Destiny,0.8221991658210754,Q24864350,Culture.Biography.Biography*,9288.0,20.0
16733,5.0,49771838.0,Guerrillas of Destiny,0.5698626637458801,Q24864350,Culture.Media.Entertainment,9288.0,20.0
16734,5.0,49771838.0,Guerrillas of Destiny,0.4688006341457367,Q24864350,Culture.Media.Media*,9288.0,20.0
16735,5.0,49771838.0,Guerrillas of Destiny,0.4532718360424042,Q24864350,Culture.Media.Television,9288.0,20.0
16736,5.0,49771838.0,Guerrillas of Destiny,0.24509501457214355,Q24864350,Culture.Biography.Women,9288.0,20.0
16737,5.0,49771838.0,Guerrillas of Destiny,0.12146936559677124,Q24864350,Geography.Regions.Americas.North_America,9288.0,20.0
16738,10.0,49797375.0,Karl Joseph,0.997894287109375,Q23978078,Culture.Sports,10326.164849216148,9.0
16739,10.0,49797375.0,Karl Joseph,0.9956784844398499,Q23978078,Culture.Biography.Biography*,10326.164849216148,9.0
16740,10.0,49797375.0,Karl Joseph,0.0,Q23978078,Geography.Regions.Americas.North_America,10326.164849216148,9.0
16741,2.0,49902313.0,2016–17 Celtic F.C. season,0.994098961353302,Q24083509,Culture.Sports,13932.0,3.0
16742,2.0,49902313.0,2016–17 Celtic F.C. season,0.0,Q24083509,Geography.Regions.Europe.Europe*,13932.0,3.0
16743,2.0,49902313.0,2016–17 Celtic F.C. season,0.0,Q24083509,Geography.Regions.Europe.Northern_Europe,13932.0,3.0
16744,3.0,49934024.0,Łukasz Parobiec,1.0000100135803223,Q23664369,Culture.Sports,1175.0785689795841,4.0
16745,3.0,49934024.0,Łukasz Parobiec,0.9995371699333191,Q23664369,Culture.Biography.Biography*,1175.0785689795841,4.0
16746,3.0,49934024.0,Łukasz Parobiec,0.49901001358032226,Q23664369,Geography.Regions.Europe.Eastern_Europe,1175.0785689795841,4.0
16747,3.0,49934024.0,Łukasz Parobiec,0.49776517057418823,Q23664369,Geography.Regions.Europe.Europe*,1175.0785689795841,4.0
16748,9.0,50041817.0,Ekaterina Alexandrova,0.9985549449920654,Q23719121,Culture.Biography.Biography*,1494.5819896420776,2.0
16749,9.0,50041817.0,Ekaterina Alexandrova,0.9886782765388489,Q23719121,Culture.Sports,1494.5819896420776,2.0
16750,9.0,50041817.0,Ekaterina Alexandrova,0.9855064153671265,Q23719121,Culture.Biography.Women,1494.5819896420776,2.0
16751,9.0,50041817.0,Ekaterina Alexandrova,0.6654205918312073,Q23719121,History_and_Society.Society,1494.5819896420776,2.0
16752,9.0,50041817.0,Ekaterina Alexandrova,0.0,Q23719121,Geography.Regions.Europe.Europe*,1494.5819896420776,2.0
16753,9.0,50041817.0,Ekaterina Alexandrova,0.0,Q23719121,Geography.Regions.Europe.Eastern_Europe,1494.5819896420776,2.0
16754,1.0,50107208.0,Tyler Motte,0.9978272914886475,Q23799569,Culture.Biography.Biography*,0.0,6.0
16755,1.0,50107208.0,Tyler Motte,0.9961855411529541,Q23799569,Culture.Sports,0.0,6.0
16756,1.0,50107208.0,Tyler Motte,0.49901001358032226,Q23799569,Geography.Regions.Americas.North_America,0.0,6.0
16757,2.0,50148220.0,Kate Siegel,0.9863731861114502,Q6375780,Culture.Biography.Biography*,0.0,0.0
16758,2.0,50148220.0,Kate Siegel,0.6654205918312073,Q6375780,Culture.Biography.Women,0.0,0.0
16759,2.0,50148220.0,Kate Siegel,0.5156299471855164,Q6375780,History_and_Society.Society,0.0,0.0
16760,2.0,50148220.0,Kate Siegel,0.23935934901237488,Q6375780,Culture.Media.Media*,0.0,0.0
16761,2.0,50148220.0,Kate Siegel,0.21734751760959625,Q6375780,Culture.Media.Television,0.0,0.0
16762,2.0,50148220.0,Kate Siegel,0.1520422399044037,Q6375780,Culture.Literature,0.0,0.0
16763,2.0,50148220.0,Kate Siegel,0.0,Q6375780,Geography.Regions.Americas.North_America,0.0,0.0
16764,2.0,50203128.0,T. J. Green,0.9973783493041992,Q23887803,Culture.Biography.Biography*,0.0,9.0
16765,2.0,50203128.0,T. J. Green,0.9715740084648132,Q23887803,Culture.Sports,0.0,9.0
16766,7.0,50222892.0,Dayana Yastremska,0.9991804361343384,Q23888026,Culture.Biography.Biography*,8194.645561539688,2.0
16767,7.0,50222892.0,Dayana Yastremska,0.9947898983955383,Q23888026,Culture.Biography.Women,8194.645561539688,2.0
16768,7.0,50222892.0,Dayana Yastremska,0.9931061863899231,Q23888026,Culture.Sports,8194.645561539688,2.0
16769,7.0,50222892.0,Dayana Yastremska,0.40093068981170654,Q23888026,Geography.Regions.Europe.Europe*,8194.645561539688,2.0
16770,7.0,50222892.0,Dayana Yastremska,0.10667316818237305,Q23888026,Geography.Regions.Europe.Eastern_Europe,8194.645561539688,2.0
16771,1.0,50253391.0,Pheonix Copley,0.9984121918678284,Q19060815,Culture.Biography.Biography*,0.0,33.0
16772,1.0,50253391.0,Pheonix Copley,0.9241518378257751,Q19060815,Culture.Sports,0.0,33.0
16773,1.0,50253391.0,Pheonix Copley,0.49016265773773193,Q19060815,Geography.Regions.Americas.North_America,0.0,33.0
16774,7.0,50280659.0,Genocide of Yazidis by ISIL,0.4378334879875183,Q21190910,History_and_Society.Military_and_warfare,6169.757298323876,16.0
16775,7.0,50280659.0,Genocide of Yazidis by ISIL,0.41490885615348816,Q21190910,History_and_Society.Society,6169.757298323876,16.0
16776,7.0,50280659.0,Genocide of Yazidis by ISIL,0.16452647745609283,Q21190910,History_and_Society.History,6169.757298323876,16.0
16777,7.0,50280659.0,Genocide of Yazidis by ISIL,0.0,Q21190910,Geography.Regions.Europe.Europe*,6169.757298323876,16.0
16778,7.0,50280659.0,Genocide of Yazidis by ISIL,0.0,Q21190910,Geography.Regions.Americas.South_America,6169.757298323876,16.0
16779,7.0,50280659.0,Genocide of Yazidis by ISIL,0.0,Q21190910,Geography.Regions.Africa.Africa*,6169.757298323876,16.0
16780,7.0,50280659.0,Genocide of Yazidis by ISIL,0.0,Q21190910,Geography.Regions.Asia.Asia*,6169.757298323876,16.0
16781,7.0,50280659.0,Genocide of Yazidis by ISIL,0.0,Q21190910,Geography.Regions.Europe.Southern_Europe,6169.757298323876,16.0
16782,7.0,50280659.0,Genocide of Yazidis by ISIL,0.0,Q21190910,Geography.Regions.Asia.West_Asia,6169.757298323876,16.0
16783,4.0,50312872.0,Yazda,0.585111141204834,Q27149987,History_and_Society.Business_and_economics,0.0,16.0
16784,4.0,50312872.0,Yazda,0.2509227991104126,Q27149987,History_and_Society.Education,0.0,16.0
16785,4.0,50312872.0,Yazda,0.15611489117145538,Q27149987,STEM.STEM*,0.0,16.0
16786,4.0,50312872.0,Yazda,0.13604079389572143,Q27149987,Geography.Regions.Americas.North_America,0.0,16.0
16787,4.0,50312872.0,Yazda,0.13297423720359802,Q27149987,History_and_Society.Politics_and_government,0.0,16.0
16788,28.0,50340136.0,2017 Supercars Championship,0.4962950220108032,Q24997836,Geography.Regions.Oceania,13.922823259831304,35.0
16789,28.0,50340136.0,2017 Supercars Championship,0.1097157895565033,Q24997836,Culture.Sports,13.922823259831304,35.0
16790,24.0,50358904.0,Soyuz abort modes,0.9679093360900879,Q25245618,STEM.Space,107463.50691178867,26.0
16791,24.0,50358904.0,Soyuz abort modes,0.9496793746948242,Q25245618,History_and_Society.Transportation,107463.50691178867,26.0
16792,24.0,50358904.0,Soyuz abort modes,0.8596737384796143,Q25245618,STEM.STEM*,107463.50691178867,26.0
16793,24.0,50358904.0,Soyuz abort modes,0.8479777574539185,Q25245618,STEM.Technology,107463.50691178867,26.0
16794,5.0,50367545.0,Timothy Johnson (fighter),0.9994029402732849,Q24006991,Culture.Biography.Biography*,670.246511383837,4.0
16795,5.0,50367545.0,Timothy Johnson (fighter),0.9984121918678284,Q24006991,Culture.Sports,670.246511383837,4.0
16796,5.0,50367545.0,Timothy Johnson (fighter),0.3165845146179199,Q24006991,Geography.Regions.Americas.North_America,670.246511383837,4.0
16797,7.0,50369643.0,Adam Gotsis,0.9893575310707092,Q24007008,Culture.Sports,316.94230089835366,9.0
16798,7.0,50369643.0,Adam Gotsis,0.9859463572502136,Q24007008,Culture.Biography.Biography*,316.94230089835366,9.0
16799,7.0,50369643.0,Adam Gotsis,0.4843900501728058,Q24007008,History_and_Society.Education,316.94230089835366,9.0
16800,7.0,50369643.0,Adam Gotsis,0.0,Q24007008,Geography.Regions.Oceania,316.94230089835366,9.0
16801,6.0,50370349.0,Daryl Worley,0.9956784844398499,Q24007031,Culture.Biography.Biography*,6389.667519512648,9.0
16802,6.0,50370349.0,Daryl Worley,0.9433575868606567,Q24007031,Culture.Sports,6389.667519512648,9.0
16803,6.0,50370349.0,Daryl Worley,0.0,Q24007031,Geography.Regions.Americas.North_America,6389.667519512648,9.0
16804,5.0,50374792.0,Eric Murray (American football),0.9991269707679749,Q24007146,Culture.Biography.Biography*,3994.596396891907,9.0
16805,5.0,50374792.0,Eric Murray (American football),0.9697954058647156,Q24007146,Culture.Sports,3994.596396891907,9.0
16806,5.0,50374792.0,Eric Murray (American football),0.11409788036346435,Q24007146,Geography.Regions.Americas.North_America,3994.596396891907,9.0
16807,8.0,50375180.0,Demarcus Robinson,0.9954004287719727,Q24060917,Culture.Biography.Biography*,4764.135647709366,9.0
16808,8.0,50375180.0,Demarcus Robinson,0.91965252161026,Q24060917,Culture.Sports,4764.135647709366,9.0
16809,8.0,50375180.0,Demarcus Robinson,0.022430347442626952,Q24060917,Geography.Regions.Americas.North_America,4764.135647709366,9.0
16810,2.0,50375255.0,Alex Lewis (offensive lineman),0.994098961353302,Q25189640,Culture.Biography.Biography*,0.0,9.0
16811,2.0,50375255.0,Alex Lewis (offensive lineman),0.9899964332580566,Q25189640,Culture.Sports,0.0,9.0
16812,2.0,50375255.0,Alex Lewis (offensive lineman),0.0,Q25189640,Geography.Regions.Americas.North_America,0.0,9.0
16813,3.0,50376672.0,Derek Watt,0.9992059469223022,Q24007194,Culture.Sports,5995.116234372123,9.0
16814,3.0,50376672.0,Derek Watt,0.9939124584197998,Q24007194,Culture.Biography.Biography*,5995.116234372123,9.0
16815,3.0,50376672.0,Derek Watt,0.21124218606948852,Q24007194,Geography.Regions.Americas.North_America,5995.116234372123,9.0
16816,4.0,50378199.0,Halapoulivaati Vaitai,0.9987651705741882,Q24053594,Culture.Biography.Biography*,0.0,9.0
16817,4.0,50378199.0,Halapoulivaati Vaitai,0.9450047016143799,Q24053594,Culture.Sports,0.0,9.0
16818,4.0,50378199.0,Halapoulivaati Vaitai,0.0,Q24053594,Geography.Regions.Americas.North_America,0.0,9.0
16819,6.0,50393194.0,Kamu Grugier-Hill,0.9979592561721802,Q24007390,Culture.Biography.Biography*,495.81670303110764,9.0
16820,6.0,50393194.0,Kamu Grugier-Hill,0.9859463572502136,Q24007390,Culture.Sports,495.81670303110764,9.0
16821,6.0,50393194.0,Kamu Grugier-Hill,0.21760438585281372,Q24007390,Geography.Regions.Americas.North_America,495.81670303110764,9.0
16822,2.0,50399267.0,Stephen Weatherly,0.99753737449646,Q24053636,Culture.Biography.Biography*,0.0,9.0
16823,2.0,50399267.0,Stephen Weatherly,0.9893575310707092,Q24053636,Culture.Sports,0.0,9.0
16824,2.0,50399267.0,Stephen Weatherly,0.0,Q24053636,Geography.Regions.Americas.North_America,0.0,9.0
16825,8.0,50399827.0,Visa requirements for Rwandan citizens,0.14415885508060455,Q24965441,History_and_Society.Politics_and_government,0.0,37.0
16826,8.0,50399827.0,Visa requirements for Rwandan citizens,0.0,Q24965441,Geography.Regions.Africa.Africa*,0.0,37.0
16827,8.0,50399827.0,Visa requirements for Rwandan citizens,0.0,Q24965441,Geography.Regions.Europe.Europe*,0.0,37.0
16828,8.0,50399827.0,Visa requirements for Rwandan citizens,0.0,Q24965441,Geography.Regions.Asia.Asia*,0.0,37.0
16829,6.0,50515320.0,Andy Janovich,0.997758150100708,Q24150920,Culture.Biography.Biography*,352.8726713871009,9.0
16830,6.0,50515320.0,Andy Janovich,0.9972090721130371,Q24150920,Culture.Sports,352.8726713871009,9.0
16831,6.0,50515320.0,Andy Janovich,0.0,Q24150920,Geography.Regions.Americas.North_America,352.8726713871009,9.0
16832,2.0,50516143.0,Pegasus World Cup Invitational Stakes,0.9591643214225769,Q24191984,Culture.Sports,0.0,30.0
16833,2.0,50516143.0,Pegasus World Cup Invitational Stakes,0.0,Q24191984,Geography.Regions.Americas.North_America,0.0,30.0
16834,8.0,50525282.0,2016 National League Championship Series,0.9959398508071899,Q27114257,Culture.Sports,99659.34695980024,6.0
16835,8.0,50525282.0,2016 National League Championship Series,0.0,Q27114257,Geography.Regions.Americas.North_America,99659.34695980024,6.0
16836,19.0,50525288.0,2016 National League Wild Card Game,0.9959398508071899,Q27122779,Culture.Sports,6024.516834336828,6.0
16837,19.0,50525288.0,2016 National League Wild Card Game,0.0,Q27122779,Geography.Regions.Americas.North_America,6024.516834336828,6.0
16838,1.0,50547135.0,Scott McKenna,0.9959398508071899,Q24084667,Culture.Biography.Biography*,0.0,29.0
16839,1.0,50547135.0,Scott McKenna,0.7931159734725952,Q24084667,Culture.Sports,0.0,29.0
16840,1.0,50547135.0,Scott McKenna,0.0,Q24084667,Geography.Regions.Europe.Northern_Europe,0.0,29.0
16841,1.0,50547135.0,Scott McKenna,0.0,Q24084667,Geography.Regions.Europe.Europe*,0.0,29.0
16842,1.0,50558747.0,Connor McLennan,0.9954004287719727,Q24059314,Culture.Biography.Biography*,0.0,5.0
16843,1.0,50558747.0,Connor McLennan,0.9896818399429321,Q24059314,Culture.Sports,0.0,5.0
16844,11.0,50610073.0,Wil Lutz,0.9871888160705566,Q24248320,Culture.Biography.Biography*,36049.81851052972,9.0
16845,11.0,50610073.0,Wil Lutz,0.9697954058647156,Q24248320,Culture.Sports,36049.81851052972,9.0
16846,11.0,50610073.0,Wil Lutz,0.0,Q24248320,Geography.Regions.Americas.North_America,36049.81851052972,9.0
16847,3.0,50627320.0,Charles Delevingne,0.9949496984481812,Q24565725,Culture.Biography.Biography*,0.0,0.0
16848,3.0,50627320.0,Charles Delevingne,0.1097157895565033,Q24565725,Culture.Sports,0.0,0.0
16849,3.0,50627320.0,Charles Delevingne,0.0,Q24565725,Geography.Regions.Europe.Europe*,0.0,0.0
16850,3.0,50627320.0,Charles Delevingne,0.0,Q24565725,Geography.Regions.Europe.Northern_Europe,0.0,0.0
16851,1.0,50636565.0,Andrew Tabiti,1.0000100135803223,Q24258821,Culture.Biography.Biography*,0.0,4.0
16852,1.0,50636565.0,Andrew Tabiti,0.9740526676177979,Q24258821,Culture.Sports,0.0,4.0
16853,1.0,50636565.0,Andrew Tabiti,0.37308721446990967,Q24258821,Geography.Regions.Americas.North_America,0.0,4.0
16854,1.0,50644184.0,Vincent Thill,0.9965265989303589,Q23671478,Culture.Biography.Biography*,0.0,10.0
16855,1.0,50644184.0,Vincent Thill,0.9263137578964233,Q23671478,Culture.Sports,0.0,10.0
16856,1.0,50644184.0,Vincent Thill,0.09167657995223999,Q23671478,Geography.Regions.Europe.Western_Europe,0.0,10.0
16857,1.0,50644184.0,Vincent Thill,0.03021936321258545,Q23671478,Geography.Regions.Europe.Europe*,0.0,10.0
16858,3.0,50699413.0,Ismael Athuman,0.9688661694526672,Q24282681,Culture.Biography.Biography*,0.14285714285714285,10.0
16859,3.0,50699413.0,Ismael Athuman,0.7490972280502319,Q24282681,Culture.Sports,0.14285714285714285,10.0
16860,3.0,50699413.0,Ismael Athuman,0.0,Q24282681,Geography.Regions.Africa.Africa*,0.14285714285714285,10.0
16861,3.0,50717224.0,Susanne Craig,0.9946250915527344,Q24572532,Culture.Biography.Biography*,13932.0,11.0
16862,3.0,50717224.0,Susanne Craig,0.9399233460426331,Q24572532,Culture.Media.Media*,13932.0,11.0
16863,3.0,50717224.0,Susanne Craig,0.7663036584854126,Q24572532,Culture.Biography.Women,13932.0,11.0
16864,3.0,50717224.0,Susanne Craig,0.14805719256401062,Q24572532,Culture.Literature,13932.0,11.0
16865,3.0,50717224.0,Susanne Craig,0.0,Q24572532,Geography.Regions.Americas.North_America,13932.0,11.0
16866,2.0,50732851.0,S. R. Sankaran,0.9046605229377747,Q24398878,Culture.Biography.Biography*,4646.0,28.0
16867,2.0,50732851.0,S. R. Sankaran,0.4605437984466553,Q24398878,Geography.Regions.Asia.South_Asia,4646.0,28.0
16868,2.0,50732851.0,S. R. Sankaran,0.42946826124191284,Q24398878,Geography.Regions.Asia.Asia*,4646.0,28.0
16869,4.0,50736386.0,Hope Hicks,0.9964163899421692,Q24851563,Culture.Biography.Biography*,44804.91295879446,25.0
16870,4.0,50736386.0,Hope Hicks,0.3629792034626007,Q24851563,Culture.Biography.Women,44804.91295879446,25.0
16871,4.0,50736386.0,Hope Hicks,0.32572178745269775,Q24851563,Geography.Regions.Americas.North_America,44804.91295879446,25.0
16872,26.0,50744336.0,Soyuz MS-08,1.0000100135803223,Q21395453,STEM.Space,1632.2343834747655,26.0
16873,26.0,50744336.0,Soyuz MS-08,1.0000100135803223,Q21395453,History_and_Society.Transportation,1632.2343834747655,26.0
16874,26.0,50744336.0,Soyuz MS-08,0.9995517134666443,Q21395453,STEM.Technology,1632.2343834747655,26.0
16875,26.0,50744336.0,Soyuz MS-08,0.997758150100708,Q21395453,STEM.STEM*,1632.2343834747655,26.0
16876,26.0,50744336.0,Soyuz MS-08,0.3007555902004242,Q21395453,History_and_Society.Society,1632.2343834747655,26.0
16877,27.0,50744505.0,Soyuz MS-09,1.0000100135803223,Q23937039,STEM.Technology,3323.4243781460573,26.0
16878,27.0,50744505.0,Soyuz MS-09,1.0000100135803223,Q23937039,History_and_Society.Transportation,3323.4243781460573,26.0
16879,27.0,50744505.0,Soyuz MS-09,1.0000100135803223,Q23937039,STEM.Space,3323.4243781460573,26.0
16880,27.0,50744505.0,Soyuz MS-09,0.9980832934379578,Q23937039,STEM.STEM*,3323.4243781460573,26.0
16881,27.0,50744505.0,Soyuz MS-09,0.4225146472454071,Q23937039,History_and_Society.Society,3323.4243781460573,26.0
16882,2.0,50770635.0,Ryan Willis,0.9755869507789612,Q24896778,Culture.Biography.Biography*,0.0,22.0
16883,2.0,50770635.0,Ryan Willis,0.960371196269989,Q24896778,Culture.Sports,0.0,22.0
16884,2.0,50770635.0,Ryan Willis,0.0,Q24896778,Geography.Regions.Americas.North_America,0.0,22.0
16885,9.0,50806393.0,Joseph Manu,0.9905974268913269,Q24579182,Culture.Biography.Biography*,3459.9777017822394,23.0
16886,9.0,50806393.0,Joseph Manu,0.9399233460426331,Q24579182,Culture.Sports,3459.9777017822394,23.0
16887,9.0,50806393.0,Joseph Manu,0.49467848443984985,Q24579182,Geography.Regions.Oceania,3459.9777017822394,23.0
16888,10.0,50873854.0,Kenneth Rayment,0.9976868629455566,Q24718706,Culture.Biography.Biography*,76.11117216117215,29.0
16889,10.0,50873854.0,Kenneth Rayment,0.9399233460426331,Q24718706,History_and_Society.Military_and_warfare,76.11117216117215,29.0
16890,10.0,50873854.0,Kenneth Rayment,0.9362950325012207,Q24718706,STEM.Engineering,76.11117216117215,29.0
16891,10.0,50873854.0,Kenneth Rayment,0.9263137578964233,Q24718706,History_and_Society.Transportation,76.11117216117215,29.0
16892,10.0,50873854.0,Kenneth Rayment,0.9019306898117065,Q24718706,STEM.STEM*,76.11117216117215,29.0
16893,10.0,50873854.0,Kenneth Rayment,0.0,Q24718706,Geography.Regions.Europe.Europe*,76.11117216117215,29.0
16894,10.0,50873854.0,Kenneth Rayment,0.0,Q24718706,Geography.Regions.Europe.Northern_Europe,76.11117216117215,29.0
16895,4.0,50915626.0,Dylan Keogh,0.9777238368988037,Q28127060,Culture.Media.Media*,4646.5,15.0
16896,4.0,50915626.0,Dylan Keogh,0.9688661694526672,Q28127060,Culture.Media.Television,4646.5,15.0
16897,4.0,50915626.0,Dylan Keogh,0.7879412174224854,Q28127060,Culture.Literature,4646.5,15.0
16898,4.0,50915626.0,Dylan Keogh,0.2568419873714447,Q28127060,Culture.Media.Entertainment,4646.5,15.0
16899,1.0,50997898.0,Mateus Uribe,0.9978272914886475,Q20017202,Culture.Biography.Biography*,0.0,13.0
16900,1.0,50997898.0,Mateus Uribe,0.9362950325012207,Q20017202,Culture.Sports,0.0,13.0
16901,1.0,50997898.0,Mateus Uribe,0.22388027811050415,Q20017202,Geography.Regions.Americas.South_America,0.0,13.0
16902,10.0,51002215.0,Jordan Lucas,0.9952548146247864,Q25683150,Culture.Biography.Biography*,358.57172615686915,9.0
16903,10.0,51002215.0,Jordan Lucas,0.9814634323120117,Q25683150,Culture.Sports,358.57172615686915,9.0
16904,10.0,51002215.0,Jordan Lucas,0.0,Q25683150,Geography.Regions.Americas.North_America,358.57172615686915,9.0
16905,5.0,51003265.0,1900 Pacific typhoon season,0.49901001358032226,Q26711968,Geography.Geographical,529.9857706269069,19.0
16906,5.0,51003265.0,1900 Pacific typhoon season,0.49143277311325073,Q26711968,Geography.Regions.Asia.Asia*,529.9857706269069,19.0
16907,5.0,51003265.0,1900 Pacific typhoon season,0.21734751760959625,Q26711968,STEM.STEM*,529.9857706269069,19.0
16908,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,1.0,Q27889243,Compilation.List_Disambig,9291.000000000002,9.0
16909,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,0.22271016240119934,Q27889243,STEM.STEM*,9291.000000000002,9.0
16910,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,0.1259327530860901,Q27889243,Culture.Media.Media*,9291.000000000002,9.0
16911,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,0.10088862478733063,Q27889243,Culture.Sports,9291.000000000002,9.0
16912,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,0.0,Q27889243,Geography.Regions.Americas.North_America,9291.000000000002,9.0
16913,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,0.0,Q27889243,Geography.Regions.Europe.Europe*,9291.000000000002,9.0
16914,3.0,51007139.0,Notre Dame Fighting Irish football statistical leaders,0.0,Q27889243,Geography.Regions.Asia.Asia*,9291.000000000002,9.0
16915,4.0,51024629.0,Goh Jin Wei,0.9956784844398499,Q20687813,Culture.Biography.Biography*,0.0,34.0
16916,4.0,51024629.0,Goh Jin Wei,0.9783946871757507,Q20687813,Culture.Sports,0.0,34.0
16917,4.0,51024629.0,Goh Jin Wei,0.9525841474533081,Q20687813,Culture.Biography.Women,0.0,34.0
16918,4.0,51024629.0,Goh Jin Wei,0.13604079389572143,Q20687813,Geography.Regions.Asia.Asia*,0.0,34.0
16919,4.0,51024629.0,Goh Jin Wei,0.0,Q20687813,Geography.Regions.Asia.Southeast_Asia,0.0,34.0
16920,7.0,51033293.0,Anastasia Potapova,0.9886782765388489,Q24955766,Culture.Biography.Biography*,23006.919503841942,2.0
16921,7.0,51033293.0,Anastasia Potapova,0.9850529432296753,Q24955766,Culture.Sports,23006.919503841942,2.0
16922,7.0,51033293.0,Anastasia Potapova,0.91965252161026,Q24955766,Culture.Biography.Women,23006.919503841942,2.0
16923,7.0,51033293.0,Anastasia Potapova,0.6297846436500549,Q24955766,History_and_Society.Society,23006.919503841942,2.0
16924,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,1.0,Q27889220,Compilation.List_Disambig,634.703108979208,31.0
16925,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,0.22271016240119934,Q27889220,STEM.STEM*,634.703108979208,31.0
16926,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,0.1259327530860901,Q27889220,Culture.Media.Media*,634.703108979208,31.0
16927,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,0.10088862478733063,Q27889220,Culture.Sports,634.703108979208,31.0
16928,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,0.0,Q27889220,Geography.Regions.Americas.North_America,634.703108979208,31.0
16929,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,0.0,Q27889220,Geography.Regions.Europe.Europe*,634.703108979208,31.0
16930,5.0,51034378.0,Iowa Hawkeyes football statistical leaders,0.0,Q27889220,Geography.Regions.Asia.Asia*,634.703108979208,31.0
16931,35.0,51040618.0,List of Soyuz missions,1.0,Q1427078,Compilation.List_Disambig,8532.339908959322,26.0
16932,35.0,51040618.0,List of Soyuz missions,0.9982553720474243,Q1427078,STEM.Space,8532.339908959322,26.0
16933,35.0,51040618.0,List of Soyuz missions,0.9626831412315369,Q1427078,STEM.STEM*,8532.339908959322,26.0
16934,35.0,51040618.0,List of Soyuz missions,0.9362950325012207,Q1427078,History_and_Society.Transportation,8532.339908959322,26.0
16935,35.0,51040618.0,List of Soyuz missions,0.9304682612419128,Q1427078,STEM.Technology,8532.339908959322,26.0
16936,2.0,51041955.0,Sydney McLaughlin,0.9995517134666443,Q24955939,Culture.Biography.Biography*,4646.0,14.0
16937,2.0,51041955.0,Sydney McLaughlin,0.996837317943573,Q24955939,Culture.Sports,4646.0,14.0
16938,2.0,51041955.0,Sydney McLaughlin,0.7431780099868774,Q24955939,Culture.Biography.Women,4646.0,14.0
16939,2.0,51041955.0,Sydney McLaughlin,0.0,Q24955939,Geography.Regions.Americas.North_America,4646.0,14.0
16940,2.0,51051066.0,Alexandra Bech Gjørv,0.9879562258720398,Q11957317,Culture.Biography.Biography*,0.0,17.0
16941,2.0,51051066.0,Alexandra Bech Gjørv,0.4378334879875183,Q11957317,History_and_Society.Education,0.0,17.0
16942,2.0,51051066.0,Alexandra Bech Gjørv,0.3702353835105896,Q11957317,Culture.Biography.Women,0.0,17.0
16943,2.0,51051066.0,Alexandra Bech Gjørv,0.037993239402770995,Q11957317,Geography.Regions.Europe.Northern_Europe,0.0,17.0
16944,2.0,51051066.0,Alexandra Bech Gjørv,0.03021936321258545,Q11957317,Geography.Regions.Europe.Europe*,0.0,17.0
16945,3.0,51105517.0,2016–present purges in Turkey,0.9263137578964233,Q25936413,History_and_Society.Military_and_warfare,21046.848537952468,11.0
16946,3.0,51105517.0,2016–present purges in Turkey,0.8933194279670715,Q25936413,History_and_Society.Politics_and_government,21046.848537952468,11.0
16947,3.0,51105517.0,2016–present purges in Turkey,0.49454163217544556,Q25936413,Geography.Regions.Asia.West_Asia,21046.848537952468,11.0
16948,3.0,51105517.0,2016–present purges in Turkey,0.4916641583442688,Q25936413,Geography.Regions.Asia.Asia*,21046.848537952468,11.0
16949,7.0,51127796.0,Eric Johana Omondi,0.9883227348327637,Q26129311,Culture.Biography.Biography*,1222.3695782927166,10.0
16950,7.0,51127796.0,Eric Johana Omondi,0.812877357006073,Q26129311,Culture.Sports,1222.3695782927166,10.0
16951,7.0,51127796.0,Eric Johana Omondi,0.0,Q26129311,Geography.Regions.Africa.Africa*,1222.3695782927166,10.0
16952,4.0,51131969.0,Shane Buechele,0.9942797422409058,Q26702689,Culture.Sports,4770.4949219125565,31.0
16953,4.0,51131969.0,Shane Buechele,0.9867871999740601,Q26702689,Culture.Biography.Biography*,4770.4949219125565,31.0
16954,4.0,51131969.0,Shane Buechele,0.0,Q26702689,Geography.Regions.Americas.North_America,4770.4949219125565,31.0
16955,1.0,51136272.0,Golden Lovers,0.9905974268913269,Q11303901,Culture.Media.Television,0.0,20.0
16956,1.0,51136272.0,Golden Lovers,0.9896818399429321,Q11303901,Culture.Media.Entertainment,0.0,20.0
16957,1.0,51136272.0,Golden Lovers,0.9855064153671265,Q11303901,Culture.Media.Media*,0.0,20.0
16958,7.0,51138225.0,OmegA,1.0000100135803223,Q26234095,History_and_Society.Transportation,0.0,26.0
16959,7.0,51138225.0,OmegA,1.0000100135803223,Q26234095,STEM.Technology,0.0,26.0
